Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio
34,1713.6,34,11,8,25,6,29,7,37,9,5921,317,24,21
33,1663.2,33,22,29,85,7,32,8,41,9,7131,284,37,9
32,1612.8,32,248,7,40,6,30,8,39,9,5346,290,21,6
31,1562.4,31,17,7,44,5,30,6,41,9,10510,2979,38,12
30,1512,30,17,9,22,7,25,8,47,28,5176,265,26,8
29,1461.6,29,101,8,29,5,34,7,40,11,4977,239,24,5
28,1411.2,28,29,7,27,6,30,7,39,9,5581,221,24,7
27,1360.8,27,15,8,25,6,30,8,40,9,14376,216,34,6
26,1310.4,26,16,6,30,8,30,6,39,9,5523,923,19,5
25,1260,25,11,8,22,6,25,9,40,9,3951,212,27,5
24,1209.6,24,18,9,31,6,30,86,38,10,3683,242,19,14
23,1159.2,23,11,7,24,6,31,8,36,9,3974,220,17,5
22,1108.8,22,12,7,80,5,34,6,37,8,5595,1225,17,10
21,1058.4,21,19,8,33,5,34,6,40,9,4266,368,26,8
20,1008,20,154,8,31,8,31,7,39,10,6181,322,62,6
19,957.6,19,24,8,29,8,26,8,37,9,4256,300,53,5
18,907.2,18,10,5,23,6,144,7,35,9,6151,296,193,5
17,856.8,17,18,7,22,6,26,7,85,9,5029,214,20,7
16,806.4,16,19,7,24,5,32,8,41,8,4407,291,17,6
15,756,15,14,7,30,5,33,6,36,11,3799,213,19,6
14,705.6,14,10,8,24,7,32,9,38,9,4573,254,17,5
13,655.2,13,10,8,28,7,159,7,39,10,3892,215,17,6
12,604.8,12,12,8,29,7,27,6,118,8,3619,290,20,5
11,554.4,11,13,18,28,122,399,8,38,9,10209,298,21,7
10,504,10,16,7,26,7,33,9,41,11,3644,242,17,5
9,453.6,9,12,8,28,6,33,8,41,9,3554,221,19,8
8,403.2,8,11,6,36,5,28,7,59,10,3435,309,17,5
7,352.8,7,11,9,25,89,38,8,40,25,3893,234,17,5
6,302.4,6,15,8,25,8,30,8,44,9,3645,218,17,5
5,252,5,15,7,25,6,31,8,37,10,3607,219,25,8
4,201.6,4,46,7,75,5,31,6,41,8,4072,215,22,7
3,151.2,3,17,8,35,5,33,9,37,8,3613,222,22,5
2,100.8,2,14,7,30,7,28,7,37,8,4974,236,33,6
1,50.4,1,14,8,32,8,26,8,115,8,3734,214,17,6
