Ours,Ursem,Li et al.,Cheng,Tilahun,Salleh et al.,Osuna Enciso et al.
3.90235074868901e-11,1.454713858994204,1.454713858994204,0.3188989686063015,1.454713858994205,0.3188989686063015,2.7267713604905533e-08
3.846240130360907e-11,1.4455786950375165,1.4455786950375165,0.3162574520641111,1.4455786950375178,0.3162574520641111,2.719928718454561e-08
3.781246675658612e-11,1.436768830915828,1.436768830915828,0.3103939404021735,1.4367688309158289,0.3103939404021735,2.719928718454561e-08
3.6886394161589436e-11,1.4246254660048194,1.4246254660048194,0.3131427504333026,1.4246254660048192,0.3131427504333026,2.713103247550227e-08
3.663848185502665e-11,1.4155946020294834,1.4155946020294834,0.3082944087347996,1.4155946020294836,0.3082944087347996,2.706225870955079e-08
3.644357857693953e-11,1.405039328977523,1.405039328977523,0.30805784691611304,1.4050393289775225,0.30805784691611304,2.6923116523076385e-08
3.562816360005441e-11,1.3925733350715854,1.3925733350715854,0.30651693801091107,1.3925733350715865,0.30651693801091107,2.6439063503477336e-08
3.482849951158937e-11,1.3823151628007704,1.3823151628007704,0.30628397727341355,1.382315162800772,0.30628397727341355,2.6439063503477336e-08
3.454503541448434e-11,1.3753304859926834,1.3753304859926834,0.30540096233695907,1.3753304859926831,0.30540096233695907,2.609568145651011e-08
3.378450484851705e-11,1.3680519235385518,1.3680519235385518,0.30536020981438705,1.368051923538552,0.30536020981438705,2.6025247126112938e-08
3.2992642892167664e-11,1.356455121686502,1.356455121686502,0.30695957811821317,1.3564551216865026,0.30695957811821317,2.6093437322019643e-08
3.2329595985900014e-11,1.3452432500242244,1.3452432500242244,0.309638069566071,1.3452432500242244,0.309638069566071,2.610749372597684e-08
3.2365824085686464e-11,1.3327056626048432,1.3327056626048432,0.3028630601070283,1.3327056626048437,0.3028630601070283,2.610749372597684e-08
3.202378887575302e-11,1.3200161364173244,1.3200161364173244,0.29932455192418156,1.3200161364173235,0.29932455192418156,2.5562394863263972e-08
3.181984923702002e-11,1.313061979124088,1.313061979124088,0.29574413569929286,1.3130619791240887,0.29574413569929286,2.5048538150866626e-08
3.147611487651475e-11,1.3000664423061505,1.3000664423061505,0.2930431132514968,1.3000664423061516,0.2930431132514968,2.405122031956501e-08
3.1371147019729143e-11,1.2893491236197234,1.2893491236197234,0.2890524577845692,1.2893491236197236,0.2890524577845692,2.41117270122805e-08
3.1099079511888643e-11,1.2789342007976168,1.2789342007976168,0.2892583534040522,1.278934200797617,0.2892583534040522,2.41117270122805e-08
3.07592649480075e-11,1.2652707679224908,1.2652707679224908,0.28653861319322654,1.2652707679224917,0.28653861319322654,2.378233650984975e-08
3.014725476901851e-11,1.258456670877148,1.258456670877148,0.2842721902433387,1.258456670877148,0.2842721902433387,2.384402921099974e-08
3.00229744262732e-11,1.250750744881706,1.250750744881706,0.28334380023672434,1.2507507448817068,0.28334380023672434,2.444615613784098e-08
2.970916858170168e-11,1.2404722328409863,1.2404722328409863,0.2812450524958774,1.2404722328409872,0.2812450524958774,2.4014376933320213e-08
2.930565933383409e-11,1.230286350950831,1.230286350950831,0.27806250824522394,1.2302863509508315,0.27806250824522394,2.3713363553856526e-08
2.840860214113506e-11,1.2167245246071996,1.2167245246071996,0.2780386917009848,1.2167245246072003,0.2780386917009848,2.3352471975542117e-08
2.8374481233811053e-11,1.2109965754652632,1.2109965754652632,0.2717357464229573,1.2109965754652632,0.2717357464229573,2.3352471975542117e-08
2.8142032305404513e-11,1.1970608391286917,1.1970608391286917,0.27102091265180595,1.1970608391286925,0.27102091265180595,2.317288399605186e-08
2.775393924224058e-11,1.1869151865590297,1.1869151865590297,0.2697891173541123,1.1869151865590304,0.2697891173541123,2.323120648231511e-08
2.7292887728374418e-11,1.1765847026702458,1.1765847026702458,0.26839204116871285,1.1765847026702463,0.26839204116871285,2.305817300770366e-08
2.6761324233286312e-11,1.1648620316570153,1.1648620316570153,0.2728977448366682,1.164862031657016,0.2728977448366682,2.230087446783472e-08
2.6397039734944188e-11,1.1525241928549268,1.1525241928549268,0.27133731803435873,1.1525241928549266,0.27133731803435873,2.2076223900551027e-08
2.619466840502518e-11,1.1441420254914094,1.1441420254914094,0.2645496710453553,1.14414202549141,0.2645496710453553,2.206913246395015e-08
2.574691615882499e-11,1.1314408404130258,1.1314408404130258,0.2646483807761795,1.131440840413026,0.2646483807761795,2.1668929039981266e-08
2.4939970619112996e-11,1.1185286497236422,1.1185286497236422,0.26974664754665595,1.118528649723643,0.26974664754665595,2.1687260105881763e-08
2.45184502103996e-11,1.1068069070829452,1.1068069070829452,0.26952400027741147,1.1068069070829463,0.26952400027741147,2.051948596038356e-08
2.430836911653988e-11,1.0995268372056808,1.0995268372056808,0.2652989536220025,1.0995268372056815,0.2652989536220025,2.0466938830084365e-08
2.420173456323295e-11,1.0910666169713736,1.0910666169713736,0.2583875166729757,1.0910666169713745,0.2583875166729757,2.0206093780015385e-08
2.4081443317537052e-11,1.0773470997123054,1.0773470997123054,0.2578859303489226,1.0773470997123058,0.2578859303489226,2.0312725945333718e-08
2.5066879073334924e-11,1.0781198725107943,1.0781198725107943,0.23474485981649804,1.0781198725107948,0.23474485981649804,1.9876130617213616e-08
2.551240077080325e-11,1.0770595197362909,1.0770595197362909,0.2227790766287571,1.0770595197362913,0.2227790766287571,2.00478096220633e-08
2.6679119471963144e-11,1.0798737381282184,1.0798737381282184,0.2053153127999375,1.0798737381282262,0.2053153127999375,1.9882202390270874e-08
2.7096168335417677e-11,1.0778837323234458,1.0778837323234458,0.19933243562934075,1.0778837323234542,0.19933243562934075,2.0146036550789678e-08
2.8215682493929838e-11,1.0805792394675722,1.0805792394675722,0.18348307416407184,1.0805792394675728,0.18348307416407184,1.935686974520796e-08
3.008928121002277e-11,1.0834212378237784,1.0834212378237784,0.16927323684965984,1.083421237823787,0.16927323684965984,1.9161824572655192e-08
3.1016105902056995e-11,1.0874266161540342,1.0874266161540342,0.16219617438920333,1.087426616154034,0.16219617438920333,1.8770091756547258e-08
3.2195165456179164e-11,1.0852731451115958,1.0852731451115958,0.15700454402452466,1.0852731451115958,0.15700454402452466,1.7574088727752018e-08
3.281021308443127e-11,1.0827740212544854,1.0827740212544854,0.15187232116333155,1.0827740212544852,0.15187232116333155,1.757554781721612e-08
3.493569374085915e-11,1.0903064230320998,1.0903064230320998,0.14353532277032083,1.0903064230321007,0.14353532277032083,1.801383785633707e-08
3.589757728188104e-11,1.0894236274127338,1.0894236274127338,0.13864490194167156,1.0894236274127336,0.13864490194167156,1.8152468832508555e-08
3.762307600508501e-11,1.0920078519775671,1.0920078519775671,0.13330695089323283,1.0920078519775667,0.13330695089323283,1.79938766623214e-08
3.876813758315248e-11,1.0911059631263702,1.0911059631263702,0.1283363002456254,1.0911059631263713,0.1283363002456254,1.7723776005896747e-08
3.963920667697625e-11,1.0910865995091397,1.0910865995091397,0.12363229974683594,1.0910865995091406,0.12363229974683594,1.6721467241598226e-08
4.163057329572523e-11,1.090932880561361,1.090932880561361,0.11856438417229287,1.0909328805613612,0.11856438417229287,1.757325989482465e-08
4.2093606693644595e-11,1.0895225991083624,1.0895225991083624,0.11591941814295723,1.0895225991083621,0.11591941814295723,1.742721681661477e-08
4.316473133808317e-11,1.0885764798022353,1.0885764798022353,0.11335409039412987,1.0885764798022342,0.11335409039412987,1.6332855643745313e-08
4.4325292130591314e-11,1.087046151646236,1.087046151646236,0.11082896464270332,1.0870461516462364,0.11082896464270332,1.570478524633248e-08
4.594536547547773e-11,1.0871503748090472,1.0871503748090472,0.10779928881723799,1.087150374809047,0.10779928881723799,1.5321005114606327e-08
4.828646022491156e-11,1.0880391305737895,1.0880391305737895,0.10515408888269807,1.0880391305737904,0.10515408888269807,1.466246670277043e-08
4.979562254413378e-11,1.0865673476917985,1.0865673476917985,0.10240496390880979,1.0865673476917985,0.10240496390880979,1.4474899470487607e-08
5.069966089036663e-11,1.0851408848643462,1.0851408848643462,0.10030325085925984,1.0851408848643465,0.10030325085925984,1.459532457630421e-08
5.4363967190817606e-11,1.0851517562104624,1.0851517562104624,0.0971693475207532,1.0851517562104622,0.0971693475207532,1.437202966134061e-08
5.6801388178883514e-11,1.0825602034460031,1.0825602034460031,0.0948807629349073,1.0825602034460031,0.0948807629349073,1.4483427123695515e-08
5.913417383454523e-11,1.082332660874308,1.082332660874308,0.09316957952369707,1.0823326608743082,0.09316957952369707,1.4508900340227816e-08
6.100114039437629e-11,1.0784574697426839,1.0784574697426839,0.09172288193451379,1.0784574697426834,0.09172288193451379,1.4614201214536965e-08
6.428478766063493e-11,1.0771485346628495,1.0771485346628495,0.0897973355813154,1.0771485346628489,0.0897973355813154,1.4228359806326094e-08
6.571983531886039e-11,1.0726582050875408,1.0726582050875408,0.08837091459989038,1.0726582050875415,0.08837091459989038,1.4157039257927245e-08
6.815824250835639e-11,1.0701253981078476,1.0701253981078476,0.0870973679087968,1.0701253981078478,0.0870973679087968,1.3862018414653357e-08
7.002356263922305e-11,1.068459801463184,1.068459801463184,0.08625955367608532,1.0684598014631832,0.08625955367608532,1.408840762453536e-08
7.377931597469034e-11,1.0630890895625607,1.0630890895625607,0.08462455862788126,1.063089089562561,0.08462455862788126,1.3713105427477844e-08
7.633230557166987e-11,1.0577994963893806,1.0577994963893806,0.0827567436563009,1.0577994963893813,0.0827567436563009,1.2980659909884462e-08
7.814552122508345e-11,1.0546429413657068,1.0546429413657068,0.08168854490808056,1.0546429413657075,0.08168854490808056,1.2780078030424455e-08
7.96971234324799e-11,1.0497789948293392,1.0497789948293392,0.08071997181580866,1.0497789948293392,0.08071997181580866,1.2356503194001432e-08
8.286166314827437e-11,1.0439532546155434,1.0439532546155434,0.07948034416869955,1.0439532546155434,0.07948034416869955,1.2525975713527465e-08
8.71528750715613e-11,1.0389500385779948,1.0389500385779948,0.07839125919863041,1.0389500385779955,0.07839125919863041,1.2205136955867514e-08
8.779336156983841e-11,1.031779702292623,1.031779702292623,0.07713319631593238,1.031779702292623,0.07713319631593238,1.2174509018226917e-08
9.321598282072055e-11,1.027466513532321,1.027466513532321,0.07636778870968013,1.0274665135323204,0.07636778870968013,1.2110148125979452e-08
9.66356606752514e-11,1.0248630600902267,1.0248630600902267,0.07588365888723703,1.0248630600902269,0.07588365888723703,1.1655312572965787e-08
9.422491361592066e-11,1.0167404791046097,1.0167404791046097,0.07476897267659922,1.0167404791046093,0.07476897267659922,1.1290444786966886e-08
8.873399841250133e-11,1.005549407293139,1.005549407293139,0.07343481683868461,1.005549407293139,0.07343481683868461,1.0573276207042492e-08
8.487806572543741e-11,1.001893500412907,1.001893500412907,0.07311169119084569,1.0018935004129068,0.07311169119084569,1.0842469579677457e-08
8.176415439204158e-11,0.9957112926847904,0.9957112926847904,0.07265697136951255,0.9957112926847901,0.07265697136951255,1.053886746332536e-08
7.829868093017197e-11,0.9890050213244399,0.9890050213244399,0.07185353096414725,0.9890050213244401,0.07185353096414725,1.0151782329305154e-08
7.43112154037793e-11,0.9826509780975117,0.9826509780975117,0.07150705151982215,0.9826509780975115,0.07150705151982215,1.0170092464568986e-08
7.205908943800802e-11,0.9786740809334847,0.9786740809334847,0.07136744456947414,0.9786740809334848,0.07136744456947414,1.02935892905084e-08
7.056179307602949e-11,0.9721610500486975,0.9721610500486975,0.07052830158983993,0.9721610500486975,0.07052830158983993,1.0293310047665405e-08
6.884530046202809e-11,0.9667560058742137,0.9667560058742137,0.069848361886523,0.9667560058742143,0.069848361886523,9.931089365104282e-09
6.554044990393878e-11,0.9598000672405358,0.9598000672405358,0.06923389259108555,0.9598000672405352,0.06923389259108555,9.518426015873316e-09
6.297075923973451e-11,0.9518795978992671,0.9518795978992671,0.06905249147438684,0.9518795978992673,0.06905249147438684,9.141394856639264e-09
5.988761871144182e-11,0.9454722969866222,0.9454722969866222,0.06860900124335655,0.9454722969866229,0.06860900124335655,8.946637809543855e-09
5.850258056684128e-11,0.9381704310974756,0.9381704310974756,0.06825623121842611,0.9381704310974768,0.06825623121842611,8.341830844115068e-09
5.6373376285469476e-11,0.9325351897115592,0.9325351897115592,0.06766015404336051,0.9325351897115595,0.06766015404336051,8.480374875650019e-09
5.4541663168272645e-11,0.9256798368305503,0.9256798368305503,0.06728647303576885,0.92567983683055,0.06728647303576885,8.280557978645685e-09
5.332578747254328e-11,0.9149754818506556,0.9149754818506556,0.06636740623431472,0.9149754818506576,0.06636740623431472,7.903494073466901e-09
5.1737332294928654e-11,0.9109201875770881,0.9109201875770881,0.06636650322318503,0.9109201875770883,0.06636650322318503,7.089804104410483e-09
4.9249902885464327e-11,0.9012909936014146,0.9012909936014146,0.0662258981210943,0.9012909936014142,0.0662258981210943,7.074165276683043e-09
4.780158776757752e-11,0.8946557174429769,0.8946557174429769,0.06588739431608663,0.894655717442978,0.06588739431608663,6.661179212551104e-09
4.5597679986973884e-11,0.8857139607507082,0.8857139607507082,0.0660259168772134,0.8857139607507087,0.0660259168772134,6.694626311129082e-09
4.5349283637726115e-11,0.8826871985659812,0.8826871985659812,0.06551439703621771,0.8826871985659802,0.06551439703621771,6.781034888530187e-09
4.410713127970845e-11,0.8764684077049018,0.8764684077049018,0.06541591617113852,0.8764684077049016,0.06541591617113852,6.462276772765893e-09
4.354947301418453e-11,0.8703806105035784,0.8703806105035784,0.06451801384643409,0.8703806105035777,0.06451801384643409,6.2109012829882764e-09
4.228788993664695e-11,0.863004748777807,0.863004748777807,0.0639357653308906,0.8630047487778066,0.0639357653308906,5.946169938316567e-09
4.139630155037774e-11,0.855753845023366,0.855753845023366,0.06366745387270446,0.8557538450233662,0.06366745387270446,5.568427854057632e-09
3.928235264931086e-11,0.8422009421072958,0.8422009421072958,0.06310583658894366,0.8422009421072943,0.06310583658894366,5.5388597681017616e-09
3.853019566676055e-11,0.8353583256554608,0.8353583256554608,0.06285658953084855,0.8353583256554572,0.06285658953084855,5.468047928883754e-09
3.793573390193368e-11,0.8299457123127973,0.8299457123127973,0.062403580095944176,0.8299457123127972,0.062403580095944176,5.078898350018029e-09
3.6980349862109476e-11,0.8186366552397615,0.8186366552397615,0.06205428662646283,0.8186366552397615,0.06205428662646283,4.987439961290532e-09
3.625131665328258e-11,0.8116747755878403,0.8116747755878403,0.06169237140076839,0.8116747755878398,0.06169237140076839,4.815393600154914e-09
3.538894662879077e-11,0.8023293037292799,0.8023293037292799,0.06143645324530562,0.8023293037292786,0.06143645324530562,4.561791803716547e-09
3.454149639332598e-11,0.7920680094725852,0.7920680094725852,0.06136631259257709,0.7920680094725849,0.06136631259257709,4.368128905556078e-09
3.399802360651105e-11,0.7832783076944903,0.7832783076944903,0.06069909608948579,0.7832783076944907,0.06069909608948579,4.332046557533761e-09
3.3615627876044154e-11,0.7785252072613521,0.7785252072613521,0.06013440621691215,0.7785252072613522,0.06013440621691215,4.250474412769056e-09
3.3217201527649746e-11,0.7724366417531597,0.7724366417531597,0.05978336947595299,0.7724366417531625,0.05978336947595299,4.08567136578645e-09
3.2637208559326477e-11,0.7640670858927079,0.7640670858927079,0.05932890292656387,0.7640670858927079,0.05932890292656387,3.871914256673432e-09
3.204205193531186e-11,0.7581175523150583,0.7581175523150583,0.059004939475986486,0.7581175523150577,0.059004939475986486,3.905958845555679e-09
3.1189203313415745e-11,0.7497375614428282,0.7497375614428282,0.05959239797017819,0.749737561442828,0.05959239797017819,3.803893605149962e-09
3.0910537690703656e-11,0.7442242528156237,0.7442242528156237,0.05949133216374621,0.7442242528156234,0.05949133216374621,3.6441041843930837e-09
3.046110361452045e-11,0.7379199271187998,0.7379199271187998,0.0588668094128551,0.7379199271188002,0.0588668094128551,3.6375680188435537e-09
2.9760402921916886e-11,0.7276255408061693,0.7276255408061693,0.059348179405749574,0.7276255408061705,0.059348179405749574,3.5599150072322997e-09
2.9020299624362155e-11,0.7161889879197204,0.7161889879197204,0.05890224634935074,0.7161889879197201,0.05890224634935074,3.4080198261508646e-09
2.8416114462799106e-11,0.70891957857028,0.70891957857028,0.05879128351374703,0.7089195785702801,0.05879128351374703,3.145690383927798e-09
2.8024906869933206e-11,0.7047373274726784,0.7047373274726784,0.05855682920714834,0.7047373274726781,0.05855682920714834,3.1172381542488514e-09
2.7957349566035332e-11,0.7026601024394398,0.7026601024394398,0.05774660984942821,0.7026601024394398,0.05774660984942821,3.0476802400671565e-09
2.768059415556517e-11,0.6963470382810218,0.6963470382810218,0.05701115739519949,0.696347038281022,0.05701115739519949,2.964476126605171e-09
2.7066530522613128e-11,0.6875333105275192,0.6875333105275192,0.05697477057095132,0.6875333105275196,0.05697477057095132,2.884474279069999e-09
2.6660089696401233e-11,0.6796352311140957,0.6796352311140957,0.05686405123501473,0.6796352311140954,0.05686405123501473,2.868130990925554e-09
2.591928662142075e-11,0.6711739390983724,0.6711739390983724,0.05729726339420739,0.6711739390983728,0.05729726339420739,2.9293785569626688e-09
2.58022841126242e-11,0.6677888037604797,0.6677888037604797,0.056976925512385944,0.6677888037604791,0.056976925512385944,2.6464673968709977e-09
2.5401847974211298e-11,0.6637786427135772,0.6637786427135772,0.05673401611953351,0.6637786427135776,0.05673401611953351,2.5434953384570655e-09
2.4763985100883406e-11,0.6551398552991843,0.6551398552991843,0.05738558535434886,0.6551398552991854,0.05738558535434886,2.360134480979918e-09
2.416053920937328e-11,0.6447471176719068,0.6447471176719068,0.05755860137219105,0.6447471176719064,0.05755860137219105,2.199566870562427e-09
2.390637596810677e-11,0.637730430917739,0.637730430917739,0.057484133210105835,0.6377304309177392,0.057484133210105835,1.889252225309233e-09
2.3749092669262878e-11,0.6311661108824269,0.6311661108824269,0.05686449790769675,0.6311661108824269,0.05686449790769675,1.933668118687975e-09
2.348309744308259e-11,0.6207937480429604,0.6207937480429604,0.05623186891617655,0.6207937480429638,0.05623186891617655,1.7383051678313251e-09
2.3154064365425633e-11,0.6143674649870904,0.6143674649870904,0.05628231333487706,0.6143674649870909,0.05628231333487706,1.882756397467233e-09
2.310901670031835e-11,0.6114942515649195,0.6114942515649195,0.05541128535970639,0.6114942515649225,0.05541128535970639,1.854884513374473e-09
2.2694068808340744e-11,0.6037046508840449,0.6037046508840449,0.055811856511311826,0.6037046508840452,0.055811856511311826,1.8110295345905146e-09
2.2310693013294978e-11,0.5946430258311264,0.5946430258311264,0.05600839561840451,0.5946430258311278,0.05600839561840451,1.7135149543493394e-09
2.2097734618571146e-11,0.5861677627449176,0.5861677627449176,0.055188105634983005,0.5861677627449181,0.055188105634983005,1.221406541006942e-09
2.1847046326917516e-11,0.5793349940848637,0.5793349940848637,0.05532077256813318,0.5793349940848643,0.05532077256813318,1.146939441875472e-09
2.1739473786407914e-11,0.5756385486058353,0.5756385486058353,0.05517460021800285,0.5756385486058359,0.05517460021800285,1.0582514470101249e-09
2.1489548762726488e-11,0.5713223589120312,0.5713223589120312,0.05485915757285365,0.5713223589120315,0.05485915757285365,8.366466163872709e-10
2.1120088424161225e-11,0.5611683419856047,0.5611683419856047,0.055080235894128055,0.5611683419856067,0.055080235894128055,8.542366946395197e-10
2.0630192030423834e-11,0.5524749815502552,0.5524749815502552,0.05547356127559757,0.5524749815502559,0.05547356127559757,1.119445991620997e-09
2.041647096291081e-11,0.5438754812160782,0.5438754812160782,0.05526135875486414,0.5438754812160824,0.05526135875486414,9.892856799252115e-10
2.0097619510512993e-11,0.5362795547851672,0.5362795547851672,0.05536077949424257,0.5362795547851701,0.05536077949424257,8.473189458568372e-10
2.0027461712682226e-11,0.5336412988644157,0.5336412988644157,0.05528725368365651,0.5336412988644154,0.05528725368365651,8.676564620229486e-10
1.9821600389079667e-11,0.5259762298891982,0.5259762298891982,0.055090506406455554,0.525976229889201,0.055090506406455554,9.171530291611795e-10
1.9577815761311646e-11,0.5203280867659533,0.5203280867659533,0.05492090927971357,0.5203280867659577,0.05492090927971357,8.562827348450642e-10
1.905618185092539e-11,0.506723426494429,0.506723426494429,0.055357551999585385,0.5067234264944297,0.055357551999585385,8.146288839006391e-10
1.8766456487275222e-11,0.4962001167414328,0.4962001167414328,0.05591411015711243,0.49620011674143194,0.05591411015711243,6.511571721791466e-10
1.8490054635462956e-11,0.4904986457459712,0.4904986457459712,0.055773107972187604,0.4904986457459723,0.055773107972187604,5.271208776257495e-10
1.83505791096202e-11,0.4875375888821316,0.4875375888821316,0.0551218389216145,0.4875375888821327,0.0551218389216145,4.693058867820576e-10
1.8289257744288142e-11,0.4832452744811026,0.4832452744811026,0.05465392005500168,0.4832452744811126,0.05465392005500168,4.2433782290453095e-10
1.8166001341322886e-11,0.47904560203909846,0.47904560203909846,0.05483277094848561,0.47904560203910185,0.05483277094848561,4.825268062170307e-10
1.809935078948129e-11,0.4772774959551688,0.4772774959551688,0.05480422818243308,0.477277495955174,0.05480422818243308,4.856898880477606e-10
1.7948126577610387e-11,0.47312815269798486,0.47312815269798486,0.054774669439960434,0.47312815269798913,0.054774669439960434,4.246324509169523e-10
1.776590313323133e-11,0.46621535042327905,0.46621535042327905,0.05475827835519676,0.46621535042327994,0.05475827835519676,4.172236570771375e-10
1.7530047636234554e-11,0.45656400221586735,0.45656400221586735,0.054792809361814514,0.45656400221587057,0.054792809361814514,4.266772349637918e-10
1.742358516491377e-11,0.4525748062100792,0.4525748062100792,0.05476929500693035,0.45257480621008306,0.05476929500693035,3.3448113509052376e-10
1.73656533889933e-11,0.44808935846295916,0.44808935846295916,0.0542018964677899,0.44808935846296294,0.0542018964677899,1.504588020190693e-10
1.7197415859313406e-11,0.44134320667552507,0.44134320667552507,0.05399589974316939,0.44134320667552757,0.05399589974316939,1.3474552244690285e-10
1.703961492622335e-11,0.43764789852997843,0.43764789852997843,0.05460963563799794,0.43764789852998404,0.05460963563799794,2.663054798939805e-10
1.675995567241246e-11,0.4277189300755386,0.4277189300755386,0.05528929281229671,0.4277189300755413,0.05528929281229671,2.6460376030256834e-10
1.6662689147288625e-11,0.42094496322707997,0.42094496322707997,0.05510231947007228,0.4209449632270822,0.05510231947007228,2.9066738389472605e-10
1.6664460016157564e-11,0.4200648786637673,0.4200648786637673,0.05468936310914751,0.42006487866376885,0.05468936310914751,2.2755809376008633e-10
1.661121019319693e-11,0.41704186860274356,0.41704186860274356,0.054824525955604386,0.41704186860274617,0.054824525955604386,2.264540809083148e-10
1.6311989071054887e-11,0.4084813555091965,0.4084813555091965,0.055672576864893825,0.4084813555092009,0.055672576864893825,2.5278871478864556e-10
1.6311931494488295e-11,0.407469719750348,0.407469719750348,0.05539099141329258,0.40746971975035057,0.05539099141329258,2.74991093321716e-10
1.6232029176597322e-11,0.40651753954756914,0.40651753954756914,0.05499549014736326,0.4065175395475699,0.05499549014736326,2.598365081022977e-10
1.612606071658429e-11,0.4011884572564255,0.4011884572564255,0.05512229706851907,0.4011884572564316,0.05512229706851907,2.5030237443386196e-10
1.592154568869362e-11,0.39322377320502105,0.39322377320502105,0.05555764170229757,0.3932237732050274,0.05555764170229757,2.2932664251025966e-10
1.592154568869362e-11,0.3924028041107425,0.3924028041107425,0.05518616858022996,0.3924028041107437,0.05518616858022996,2.278303567066133e-10
1.5825507072196398e-11,0.388360453545137,0.388360453545137,0.05525200284300678,0.38836045354513893,0.05525200284300678,2.1014372862371266e-10
1.5682251561280718e-11,0.38370025699060856,0.38370025699060856,0.05563554467568785,0.3837002569906123,0.05563554467568785,1.7000549196205513e-10
1.5552152028317134e-11,0.37967302581304174,0.37967302581304174,0.05551861956826849,0.37967302581304296,0.05551861956826849,2.1785920976404002e-10
1.5368478707458515e-11,0.37348765656269994,0.37348765656269994,0.05590872484647247,0.37348765656270166,0.05590872484647247,1.7925659118351631e-10
1.5305758628292218e-11,0.3670974732398184,0.3670974732398184,0.05642652824874061,0.3670974732398239,0.05642652824874061,1.7616972413627508e-10
1.5256173884948947e-11,0.3641089424066986,0.3641089424066986,0.056027426251889695,0.36410894240670283,0.056027426251889695,1.2048063915993363e-10
1.5092546416175116e-11,0.3583798713879429,0.3583798713879429,0.056059287940708115,0.3583798713879464,0.056059287940708115,1.1878258979773835e-10
1.50442427191548e-11,0.35259915848742784,0.35259915848742784,0.05565063413431761,0.3525991584874297,0.05565063413431761,1.1281428086204913e-10
1.5012483400300826e-11,0.34871874249968404,0.34871874249968404,0.054402942724943365,0.3487187424996861,0.054402942724943365,9.082909976824093e-11
1.489077543624747e-11,0.3475323799969481,0.3475323799969481,0.05489595283561966,0.3475323799969531,0.05489595283561966,6.320376119447565e-11
1.4795146069302222e-11,0.3430598810304126,0.3430598810304126,0.05537482431621069,0.3430598810304154,0.05537482431621069,5.3471216805933194e-11
1.4795146069302222e-11,0.34031855714003406,0.34031855714003406,0.05451693410479384,0.34031855714003884,0.05451693410479384,3.01094880421209e-11
1.4795146069302222e-11,0.3407777739748367,0.3407777739748367,0.054382218757681774,0.34077777397484016,0.054382218757681774,4.636620707978477e-11
1.4747724298443242e-11,0.33916461379107704,0.33916461379107704,0.05471161618526374,0.33916461379108304,0.05471161618526374,4.1196250436535615e-11
1.4609275159769897e-11,0.3338686326738378,0.3338686326738378,0.055252107905738285,0.333868632673841,0.055252107905738285,3.442665555070152e-11
1.4436269451564555e-11,0.3257985377706562,0.3257985377706562,0.05584234901360856,0.3257985377706582,0.05584234901360856,3.7356066738128375e-11
1.4411509938915529e-11,0.32375152719166617,0.32375152719166617,0.05518987312517609,0.3237515271916682,0.05518987312517609,2.4249016341860717e-11
1.4324178567772183e-11,0.3196187624652281,0.3196187624652281,0.055456751484834366,0.3196187624652366,0.055456751484834366,3.281221253856704e-11
1.4142896460349655e-11,0.3095869821895413,0.3095869821895413,0.05629958921546017,0.30958698218954994,0.05629958921546017,3.0694856008557976e-11
1.4053224797358413e-11,0.3013370176469219,0.3013370176469219,0.05606462234333527,0.30133701764692516,0.05606462234333527,2.4856413370888887e-11
1.4053334232685488e-11,0.3007331667796894,0.3007331667796894,0.05580501963866769,0.3007331667796937,0.05580501963866769,2.2048692137318245e-11
1.4008630080816796e-11,0.2983425102809559,0.2983425102809559,0.05594553231525032,0.29834251028096015,0.05594553231525032,2.227059823181963e-11
1.3919752673504878e-11,0.2955321611812629,0.2955321611812629,0.056834995804534764,0.29553216118126624,0.056834995804534764,1.9924758679054273e-11
1.3856176079322439e-11,0.2921939702337195,0.2921939702337195,0.05579959421107116,0.29219397023372395,0.05579959421107116,7.253912381631644e-12
1.3756717754923637e-11,0.28573238558908803,0.28573238558908803,0.05671698626129891,0.28573238558909325,0.05671698626129891,7.473135915458869e-12
1.363514805329696e-11,0.2812725006573941,0.2812725006573941,0.057213593367765006,0.2812725006574006,0.057213593367765006,6.410304064624384e-12
1.3472084698867636e-11,0.2733611463124051,0.2733611463124051,0.05848328774792891,0.273361146312411,0.05848328774792891,5.890508568053192e-12
1.3476179166537329e-11,0.2737863880221974,0.2737863880221974,0.05823267484564469,0.27378638802220645,0.05823267484564469,5.649170342051954e-12
1.3429804104403015e-11,0.2692071184400262,0.2692071184400262,0.05855953703308205,0.26920711844003337,0.05855953703308205,5.709567405030458e-12
1.3387572337234518e-11,0.2659134745298737,0.2659134745298737,0.0586372631482595,0.2659134745298788,0.0586372631482595,1.626127543256388e-12
1.3355000160155533e-11,0.26437381572390034,0.26437381572390034,0.058268792393245,0.26437381572390456,0.058268792393245,1.5960010850146101e-12
1.3229884598291868e-11,0.25675848503467635,0.25675848503467635,0.0593263110491285,0.25675848503468346,0.0593263110491285,1.617541041907598e-12
1.3149563580967868e-11,0.2519195555190404,0.2519195555190404,0.06002310932721937,0.25191955551904893,0.06002310932721937,9.198203364961069e-13
1.3087910812133177e-11,0.24977569446987535,0.24977569446987535,0.059763052392055094,0.24977569446988063,0.059763052392055094,3.3038970191400465e-13
1.3087910812133177e-11,0.2481690854153498,0.2481690854153498,0.05984476849290518,0.24816908541535695,0.05984476849290518,2.9930707911736227e-13
