Optimas, 10210(0 1 4 2 5 3 7 9 6 8), 1689280(4 6 9 1 2 3 7 8 0 5), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6)
H-Axis, Max distance, Ratio,LCDM,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
42,1524096,42,0.004672261416531497,0,0,0,0,56.200914892028734,0,0,0,0,56.200914892028734,0.9276388392263658,56.200914892028734,0.9287298393577644,1288847681908.94,0.16169609095210016
41,1487808,41,0.004469568753397985,0,0,0,0,56.15962162876956,0,0,0,0,56.15962162876956,0.9295635483348772,56.15962162876956,0.9318596480974095,1271031008923.6,0.16169609095210016
40,1451520,40,0.004433474909162317,0,0,0,0,56.124453994932466,0,0,0,0,56.124453994932466,0.930819851400975,56.124453994932466,0.9332710336093468,1267933304850.4,0.16169609095210016
39,1415232,39,0.004309066889852835,0,0,0,0,56.08079262415608,0,0,0,0,56.08079262415608,0.9304633238307898,56.08079262415608,0.9325626572102346,1264471935252.62,0.16169609095210016
38,1378944,38,0.004238367386470153,0,0,0,0,56.04383196784199,0,0,0,0,56.04383196784199,0.9279903972417464,56.04383196784198,0.9309858091702552,1244626497286.2,0.16169609095210016
37,1342656,37,0.004185400815320258,0,0,0,0,55.99676887292304,0,0,0,0,55.99676887292304,0.9288887488074491,55.99676887292304,0.9316321972853057,1237238854298.92,0.16169609095210016
36,1306368,36,0.0040668835721750065,0,0,0,0,55.94970212052197,0,0,0,0,55.94970212052197,0.9268162547455732,55.94970212052197,0.9308478185580448,1229811524562.02,0.16169609095210016
35,1270080,35,0.00402845481023369,0,0,0,0,55.908995585074855,0,0,0,0,55.908995585074855,0.9229986710120767,55.90899558507485,0.9284913451815119,1228595339866.44,0.16169609095210016
34,1233792,34,0.004002825605475115,0,0,0,0,55.85094563352702,0,0,0,0,55.85094563352702,0.9192721352367985,55.85094563352702,0.926639065544848,1215000673750.64,0.16169609095210016
33,1197504,33,0.003971346226647934,0,0,0,0,55.81204037158267,0,0,0,0,55.81204037158267,0.9207438233729942,55.81204037158267,0.92678712734004,1210035579306.4,0.16169609095210016
32,1161216,32,0.004219048189294098,0,0,0,0,55.76065858236374,0,0,0,0,55.76065858236374,0.9217194527071232,55.76065858236374,0.9252435757415075,1208930036385.34,0.16169609095210016
31,1124928,31,0.0041339913848709815,0,0,0,0,55.70407806769742,0,0,0,0,55.70407806769742,0.9271420313591825,55.70407806769743,0.9270151401180747,1203453520364.52,0.16169609095210016
30,1088640,30,0.0041422717303897525,0,0,0,0,55.64942760557534,0,0,0,0,55.64942760557534,0.928032414580779,55.64942760557534,0.9260394259775903,1202104799033.9,0.16169609095210016
29,1052352,29,0.0039859033304954624,0,0,0,0,55.601540479595286,0,0,0,0,55.601540479595286,0.9288372835875426,55.601540479595286,0.9254736433076366,1198332218297.06,0.16169609095210016
28,1016064,28,0.00389998714354824,0,0,0,0,55.54336544114769,0,0,0,0,55.54336544114769,0.9271564406774314,55.54336544114768,0.9252159682558307,1199371221051.36,0.16169609095210016
27,979776,27,0.003972058399856778,0,0,0,0,55.49410404941377,0,0,0,0,55.49410404941377,0.9286168539246508,55.49410404941377,0.9261499571927395,1194635169249,0.16169609095210016
26,943488,26,0.003927593980564133,0,0,0,0,55.434291960773315,0,0,0,0,55.434291960773315,0.9299459208695411,55.43429196077332,0.9262719940061669,1195503860526.68,0.16169609095210016
25,907200,25,0.0038473081228729234,0,0,0,0,55.37901355575076,0,0,0,0,55.37901355575076,0.9292952059759714,55.37901355575075,0.9263684393511572,1193478460576.46,0.15558324432211967
24,870912,24,0.004029987201785792,0,0,0,0,55.325585624075494,0,0,0,0,55.325585624075494,0.9275226421917647,55.325585624075494,0.9244436833887174,1191494191626.56,0.15558324432211967
23,834624,23,0.004035435191004683,0,0,0,0,55.26576766389209,0,0,0,0,55.26576766389209,0.9261748841534194,55.265767663892085,0.9235914859685215,1195340245726.86,0.15558324432211967
22,798336,22,0.0038613641380060688,0,0,0,0,55.211378273502866,0,0,0,0,55.211378273502866,0.9251334696815376,55.211378273502866,0.9238601538663438,1195153032605.06,0.15558324432211967
21,762048,21,0.003762216828687925,0,0,0,0,55.15650783645206,0,0,0,0,55.15650783645206,0.9280984045855254,55.156507836452064,0.9249018641009458,1196722173769.5,0.15558324432211967
20,725760,20,0.0036478770273178237,0,0,0,0,55.091758835035286,0,0,0,0,55.091758835035286,0.9290865265099019,55.091758835035286,0.9262277953951714,1198141684390.82,0.15558324432211967
19,689472,19,0.0035213642897072785,0,0,0,0,55.0367515435956,0,0,0,0,55.0367515435956,0.9299036518419512,55.03675154359559,0.9275332657490875,1202916200945.94,0.15558324432211967
18,653184,18,0.0033914258844714245,0,0,0,0,54.98818635222003,0,0,0,0,54.98818635222003,0.9314618094583637,54.98818635222002,0.9275838694852706,1205213369539.46,0.15558324432211967
17,616896,17,0.0032847446888201698,0,0,0,0,54.92380787238566,0,0,0,0,54.92380787238566,0.928390865580474,54.92380787238565,0.9259869135160828,1211203325937.02,0.15558324432211967
16,580608,16,0.003134956817037569,0,0,0,0,54.86609752002902,0,0,0,0,54.86609752002902,0.9233305001081651,54.86609752002902,0.9308276065396215,1215912963565.94,0.15558324432211967
15,544320,15,0.003032662332152542,0,0,0,0,54.79601098218529,0,0,0,0,54.79601098218529,0.9127207855503766,54.79601098218528,0.9309523605675893,1218847473009.84,0.15558324432211967
14,508032,14,0.0028976808342878286,0,0,0,0,54.7381161255316,0,0,0,0,54.7381161255316,0.9021292756108109,54.738116125531604,0.9274069135215831,1222417783393.32,0.15558324432211967
13,471744,13,0.0028503172121680026,0,0,0,0,54.66873920521882,0,0,0,0,54.66873920521882,0.8962703625257871,54.66873920521883,0.9173944969420647,1228814520414.58,0.15558324432211967
12,435456,12,0.003132983939052001,0,0,0,0,54.58254347518768,0,0,0,0,54.58254347518768,0.9010389156186736,54.58254347518768,0.9112516213877526,1235360335359.44,0.15558324432211967
11,399168,11,0.0030250569999848787,0,0,0,0,54.52484731198406,0,0,0,0,54.52484731198406,0.9148203425794986,54.52484731198407,0.9171290299998681,1242242123983.38,0.15558324432211967
10,362880,10,0.002849869302802688,0,0,0,0,54.437216725010046,0,0,0,0,54.437216725010046,0.9345348029635889,54.43721672501006,0.9282732092690955,1249283310924.72,0.15558324432211967
9,326592,9,0.0025939237040356554,0,0,0,0,54.37733072193036,0,0,0,0,54.37733072193036,0.9349309881361723,54.37733072193036,0.9282599492635198,1254966145118.96,0.15558324432211967
8,290304,8,0.002398864795317641,0,0,0,0,54.310362424673585,0,0,0,0,54.310362424673585,0.9296862258839912,54.31036242467359,0.9226166233033395,1263041117049.98,0.15558324432211967
7,254016,7,0.0022067980719510673,0,0,0,0,54.25983913838133,0,0,0,0,54.25983913838133,0.9267178289807241,54.25983913838133,0.9183251461026005,1270954125751.94,0.15558324432211967
6,217728,6,0.0019412470713301793,0,0,0,0,54.19402164152306,0,0,0,0,54.19402164152306,0.9261461337871013,54.194021641523065,0.9141425665780467,1277941963967.4,0.14865088937534024
5,181440,5,0.002056444928096093,0,0,0,0,54.07356927889372,0,0,0,0,54.07356927889372,0.9271909251290923,54.07356927889372,0.9122450038946412,1286761811330.8,0.14865088937534024
4,145152,4,0.0024266584053619024,0,0,0,0,53.87520094747678,0,0,0,0,53.87520094747678,0.9320321168095603,53.875200947476785,0.9154346136018493,1295292242081.88,0.14865088937534024
3,108864,3,0.0019358050239453217,0,0,0,0,53.579926733951645,0,0,0,0,53.579926733951645,0.9333005959758228,53.57992673395163,0.9144410095364648,1303807951380.74,0.14865088937534024
2,72576,2,0.0012700259078692894,0,0,0,0,53.512336779409424,0,0,0,0,53.512336779409424,0.8652824757161934,53.512336779409445,0.8919852929920766,1312298680258.02,0.14865088937534024
1,36288,1,0.0007376543754735791,0,0,0,0,53.75258502796051,0,0,0,0,53.75258502796051,0.8221861473710811,53.75258502796051,0.8623741084475286,1320782977281.44,0.14865088937534024
