Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
41,2066.4,41,20,0,0,0,0,25,4363,31405,3730,3627,25,28,25,41,4399,18
40,2016,40,13,0,0,0,0,27,4055,31165,3364,3166,25,28,79,40,4346,19
39,1965.6,39,13,0,0,0,0,26,4556,31422,3851,3889,27,28,32,41,4522,27
38,1915.2,38,13,0,0,0,0,35,4347,31575,3657,3426,26,28,26,40,4412,18
37,1864.8,37,13,0,0,0,0,48,4392,31266,3767,3456,45,27,78,43,4424,18
36,1814.4,36,14,0,0,0,0,26,4339,31123,3871,3640,26,28,25,40,4456,18
35,1764,35,20,0,0,0,0,25,4522,32357,3715,3666,24,29,25,44,4544,19
34,1713.6,34,18,0,0,0,0,26,4238,30951,3553,3457,31,30,25,40,4506,18
33,1663.2,33,12,0,0,0,0,26,4132,30944,3501,3418,26,27,25,40,4428,18
32,1612.8,32,12,0,0,0,0,26,4133,30791,3495,3395,25,27,76,39,4379,18
31,1562.4,31,14,0,0,0,0,29,4378,31138,3815,3596,26,28,25,40,4416,34
30,1512,30,12,0,0,0,0,26,4357,31056,3672,3576,30,47,25,41,4413,19
29,1461.6,29,12,0,0,0,0,26,4185,31233,3498,3398,28,28,25,39,4385,18
28,1411.2,28,19,0,0,0,0,26,4455,31428,3794,3554,25,28,25,40,4419,18
27,1360.8,27,12,0,0,0,0,26,4482,31771,3542,3394,29,27,25,39,4547,23
26,1310.4,26,11,0,0,0,0,32,4379,31435,3795,3624,25,27,25,39,4366,18
25,1260,25,14,0,0,0,0,25,4275,30817,3503,3528,25,27,25,39,4375,18
24,1209.6,24,13,0,0,0,0,26,4342,31192,3593,3484,25,27,25,39,4384,18
23,1159.2,23,12,0,0,0,0,26,4361,31323,3757,3528,25,27,25,39,4464,18
22,1108.8,22,11,0,0,0,0,26,4364,31404,3641,3649,26,27,26,39,4279,18
21,1058.4,21,13,0,0,0,0,26,3857,30692,3309,3140,26,28,25,45,4149,22
20,1008,20,11,0,0,0,0,26,4321,30986,3702,3601,25,28,25,39,4417,18
19,957.6,19,13,0,0,0,0,100,4356,31259,3758,3638,26,28,25,39,4277,18
18,907.2,18,12,0,0,0,0,31,4384,31305,3546,3478,60,28,25,39,4349,18
17,856.8,17,12,0,0,0,0,26,4377,31840,3675,3613,25,28,54,39,4375,18
16,806.4,16,11,0,0,0,0,26,4339,31323,3582,3533,39,27,70,39,4360,18
15,756,15,13,0,0,0,0,26,4756,31494,4085,3969,26,28,25,39,4307,17
14,705.6,14,13,0,0,0,0,26,4114,30550,3502,3298,27,27,27,38,4318,18
13,655.2,13,11,0,0,0,0,26,4302,30742,3634,3408,25,27,25,38,4357,18
12,604.8,12,11,0,0,0,0,27,4163,30895,3707,3497,26,29,25,39,4417,18
11,554.4,11,13,0,0,0,0,26,4086,31068,3639,3344,25,27,25,38,4270,18
10,504,10,12,0,0,0,0,27,4266,30920,3605,3365,25,27,25,39,4392,18
9,453.6,9,13,0,0,0,0,26,4408,30894,3841,3553,25,27,25,38,4587,18
8,403.2,8,13,0,0,0,0,26,4196,30597,3660,3378,25,27,25,38,4246,18
7,352.8,7,16,0,0,0,0,26,4095,30739,3570,3317,25,27,25,40,4288,18
6,302.4,6,13,0,0,0,0,26,4249,30568,3743,3532,25,27,25,38,4278,18
5,252,5,13,0,0,0,0,26,4286,30781,3816,3558,25,27,25,37,4354,18
4,201.6,4,13,0,0,0,0,26,4130,30401,3589,3346,43,27,25,37,4331,18
3,151.2,3,17,0,0,0,0,26,4184,30412,3662,3367,25,27,25,37,4346,18
2,100.8,2,11,0,0,0,0,28,4331,30599,3881,3285,25,28,26,37,4503,18
1,50.4,1,11,0,0,0,0,27,4080,29838,3606,3240,25,27,26,74,4331,18
