Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio,Ours-a=1.0,Ours-a=0.9,Ours-a=0.8,Ours-a=0.7,Ours-a=0.6,Ours-a=0.5,Ours-a=0.4
46,2318.4,46,0.009227850704366719,0.009244272200447932,0.00927718876686042,0.009280433909178454,0.009276097191966976,0.009268358961708138,0.009271145254506818
45,2268,45,0.00909867779940616,0.009110897361981236,0.009096514656053326,0.009133473381722353,0.009140782851365142,0.00915924182841255,0.009166772338019866
44,2217.6,44,0.00888983908704792,0.008836980364347538,0.008908705126054146,0.008941270903801066,0.008938082391114837,0.008954139639684578,0.008967246334012744
43,2167.2,43,0.008709241800550816,0.008644250369314686,0.008618150866996865,0.008617068755266554,0.008621887837694707,0.008639116161263657,0.008640385322597258
42,2116.8,42,0.008687997384714128,0.008671140236742226,0.008696827484371618,0.008707249385284267,0.008727915328045201,0.008754059144319377,0.008768787209976122
41,2066.4,41,0.00845372002131598,0.008436071508277507,0.008450990537398624,0.00845622129180683,0.008467335984326602,0.008467651398261779,0.00847014301456502
40,2016,40,0.008460676892448685,0.008430439966355889,0.008423973745681877,0.008429135798425105,0.00845681060423241,0.008463927849136589,0.008467103988874453
39,1965.6,39,0.007887381363260322,0.007839648714975476,0.007814393519717484,0.007804728912775132,0.007822022170853253,0.007835470041952087,0.007857148168240489
38,1915.2,38,0.007873778549652993,0.007803123005063956,0.007795334214523386,0.007805286794977193,0.007800267970054695,0.007816283710609802,0.00781964691489152
37,1864.8,37,0.007658322961341894,0.007683754570294483,0.007701850086133801,0.007722469895550289,0.007742008812559999,0.007751025205723493,0.007764869364774611
36,1814.4,36,0.007299591962372991,0.007314999324028003,0.007280617199395708,0.007295243678272785,0.0072888169066569145,0.0072934974513354746,0.007303701239712937
35,1764,35,0.007138378333686515,0.00713149744580925,0.007128010021745721,0.007137175615186024,0.007158791694369065,0.007166571927859497,0.00717271455100129
34,1713.6,34,0.006949807537938798,0.006962735269516855,0.006945570684946663,0.006929523768082594,0.006937436332942536,0.006958165998977564,0.006976193485169476
33,1663.2,33,0.006735936751034904,0.006732976318541778,0.006726895473349721,0.006755627192411275,0.006766906249176165,0.006770741252848702,0.0067773837527424895
32,1612.8,32,0.006455672281450747,0.006480842352087051,0.006468909733571619,0.006496446681223945,0.006502699348217951,0.0065269577273521315,0.006536053881796806
31,1562.4,31,0.0064144945366051065,0.006428481931502989,0.006418148585265001,0.0064338530894626185,0.00643740993468324,0.0064475274348330825,0.006458361922700329
30,1512,30,0.006155380279859401,0.0061634612136025144,0.006168546569000649,0.006177247106200633,0.006172794642085897,0.006174841818995679,0.006183716145075858
29,1461.6,29,0.006104538786986946,0.006090731531497303,0.006074746358437973,0.0060798969903406155,0.006094347109591295,0.006114729478236432,0.006129341697675068
28,1411.2,28,0.00581134433469756,0.005813575642488308,0.005830075866173017,0.005832965856429942,0.00583599553891633,0.005837223136420949,0.005842707360201654
27,1360.8,27,0.005531431589288961,0.0055246952336331315,0.005531082257708332,0.0055370583777677625,0.005539853875962095,0.005543349422177427,0.005544241749722876
26,1310.4,26,0.005432004693057309,0.005445331443745622,0.00545426772935626,0.005455845611198772,0.005462303221718142,0.00546884966128194,0.005485493760093755
25,1260,25,0.0052948087753809485,0.005274217966952711,0.00525682797572943,0.0052703773132901964,0.0052748090536958135,0.005274751658356213,0.005277482950248571
24,1209.6,24,0.004929936785021017,0.004934706397455753,0.004938170830581895,0.004945287630869073,0.00495717247953449,0.004969754231369104,0.0049740223706614935
23,1159.2,23,0.004817432629913942,0.004830689207931422,0.004836762002452239,0.004840760600852512,0.00484358669275761,0.0048438624971582495,0.004846891423584469
22,1108.8,22,0.0045597498243622695,0.004554027582378885,0.004553928349309813,0.004569584421326512,0.004572680715842913,0.004571494554142706,0.00457129192635348
21,1058.4,21,0.004448850516832078,0.004455150852508651,0.004449563424809565,0.004452088712729342,0.004456325636307612,0.004463708804478675,0.0044751059811935345
20,1008,20,0.004206214295091765,0.004195290551149162,0.004197687057350937,0.004200470517349378,0.004202449721686635,0.004202053294826249,0.004201936552344228
19,957.6,19,0.0040439219882775854,0.004037890484724103,0.004052347126349173,0.004060078815835239,0.004065484245225188,0.004068046954752779,0.004068506733027197
18,907.2,18,0.003829406611552431,0.003834710587068149,0.0038340534422531703,0.003832145088091871,0.0038331000617406953,0.003835241789686343,0.0038394654410400207
17,856.8,17,0.003629639172866727,0.0036272763165043076,0.0036377154713862175,0.0036396362508358563,0.0036395665839464536,0.003639351383689709,0.003639351383689709
16,806.4,16,0.003449525295853029,0.003451333958760738,0.003453296480522989,0.0034561144393359263,0.0034631048533465703,0.0034698580980662154,0.003471835213059324
15,756,15,0.003267678437067929,0.003266871334176306,0.003271495581910685,0.003271961214030682,0.003273468739145193,0.003273357242061548,0.003273357242061548
14,705.6,14,0.0030443148272050204,0.0030474145165463777,0.003055892366758095,0.0030596189987707333,0.0030624314649155067,0.003062723711337865,0.003062723711337865
13,655.2,13,0.002869448412335443,0.0028690772986404104,0.002873184274989684,0.002875081749401558,0.0028762950515178643,0.002878456212035246,0.0028871899931693294
12,604.8,12,0.002658438340262635,0.002661228520530561,0.0026644383484860134,0.0026678943596095094,0.0026692664247853683,0.002669479381499235,0.002669479381499235
11,554.4,11,0.00247856115745397,0.0024811746055893587,0.002487970001806304,0.0024936454020935677,0.0024985831211069205,0.0025004376684071156,0.0025004376684071156
10,504,10,0.0022922300222546522,0.0022938341954653395,0.002295249400190222,0.002298685841492866,0.0023002739021569475,0.002300493647722936,0.0023030042411499767
9,453.6,9,0.002045832998110163,0.002047956699773221,0.0020489460089464107,0.002052137117499267,0.0020537467696060065,0.0020541826209981295,0.0020541826209981295
8,403.2,8,0.0018448504514258144,0.0018449062366139033,0.0018466806946200315,0.0018505072152529215,0.0018542096999595097,0.0018581744121558407,0.0018602856554481176
7,352.8,7,0.0016304113831814475,0.0016312676342344048,0.0016318268052092784,0.001633907113778503,0.0016365426317631892,0.0016373039251661927,0.0016373039251661927
6,302.4,6,0.0014483253589416497,0.001449657023268201,0.001452118132798422,0.0014554538471225741,0.0014577481812504626,0.0014579862303776368,0.0014580769043318375
5,252,5,0.0012004080670825184,0.0012004080670825184,0.0012005176032464763,0.0012014729190799123,0.0012046555877842304,0.0012068291190376506,0.0012092282190436685
4,201.6,4,0.0009535546866197653,0.0009535546866197653,0.0009535875993510906,0.000953682965928868,0.0009552648120375874,0.0009565565347920697,0.0009567249901597985
3,151.2,3,0.0010701979729999258,0.0010702878435955075,0.001070813643462779,0.0010710601065538911,0.0010711055987962623,0.0010711055987962623,0.0010711055987962623
2,100.8,2,0.0008678435188047151,0.0008678435188047151,0.0008678435188047151,0.0008678435188047151,0.0008680843273681068,0.0008698757910983076,0.000871501277994561
1,50.4,1,0.0005668934240362809,0.0005668934240362809,0.0005668934240362809,0.0005668934240362809,0.0005668934240362809,0.0005668934240362809,0.0005668934240362809
