Optimas, 10210(0 1 4 2 5 3 7 9 6 8), 1689280(4 6 9 1 2 3 7 8 0 5)
H-Axis, Max distance, Ratio,LCDM,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
32,1161216,32,0.005538540024774513,0,0,0,0,28.04000252365804,4457787.74,4042877.92,0.3905412051811368,0.8942071951951955,28.04000252365804,0.9352430670730841,28.040002523658035,0.9367733537464956,381818158107.34,0.16169609095210016
31,1124928,31,0.005820317136958648,0,0,0,0,28.022261769970537,4457056.04,4042668.26,0.39030588655867327,0.894059835835836,28.022261769970537,0.9361006515033385,28.022261769970545,0.9360853694978566,382489959452.24,0.16169609095210016
30,1088640,30,0.005684955985108572,0,0,0,0,27.99382208838817,4456010.48,4042094.86,0.38993502278220915,0.893847691691692,27.99382208838817,0.9397998717235858,27.993822088388164,0.9376303000156528,386697146181.14,0.16169609095210016
29,1052352,29,0.005459393254703559,0,0,0,0,27.973611454423203,4454152.36,4042200.82,0.3896591669172568,0.8934750430430433,27.973611454423203,0.9382798914155989,27.973611454423203,0.9373446311460689,385880766249.82,0.16169609095210016
28,1016064,28,0.005333986834394545,0,0,0,0,27.95491306587728,4452072.14,4041512.18,0.38940406314900966,0.8930564604604602,27.95491306587728,0.9367951779852183,27.954913065877285,0.9366540194485001,386661846606.18,0.16169609095210016
27,979776,27,0.005156136168807558,0,0,0,0,27.931917796902326,4449631,4041041.36,0.38910480684886406,0.892564912912913,27.931917796902326,0.9385932130850948,27.931917796902326,0.937932788979539,388486785617.72,0.16169609095210016
26,943488,26,0.005052848258440088,0,0,0,0,27.91142740013806,4446616.82,4040567.22,0.38882269683992376,0.8919594234234232,27.91142740013806,0.9361339642280653,27.911427400138063,0.9356593788010631,388667358579.64,0.16169609095210016
25,907200,25,0.004929877623366986,0,0,0,0,27.89480306434914,4443315.26,4040266.1,0.3885936607946217,0.8912951871871875,27.89480306434914,0.941528002308384,27.89480306434914,0.9404327904453201,389616618469.38,0.15558324432211967
24,870912,24,0.004902251772984146,0,0,0,0,27.868661017474288,4440096,4039995.66,0.388255906910325,0.890648168168168,27.868661017474288,0.9416395775197031,27.868661017474288,0.9408979075368058,390838640747.44,0.15558324432211967
23,834624,23,0.004602655485963954,0,0,0,0,27.847804189869453,4436769.1,4039466.02,0.3879914667334159,0.8899811251251247,27.847804189869453,0.9423387917592057,27.84780418986946,0.9430871350578007,392851097747.46,0.15558324432211967
