Optimas, 129000(0 4 2 7 3 1 5 6 8 9), 135650(0 4 3 9 5 6 1 7 2 8), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6), 1699998(4 7 1 3 0 8 5 2 6 9), 2117037(5 8 4 0 2 9 7 3 6 1), 1406637(3 8 9 0 5 7 6 2 4 1), 1204758(3 2 9 0 4 7 5 1 6 8), 258085(0 7 4 2 5 8 6 1 9 3)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
20,725760,20,0.00448371773824292,0,0,0,0,55.73270710161617,0,0,0,0,55.73270710161617,0.936087394262232,55.73270710161617,0.9332610848744574,1333129065419.12,0.16169609095210016
19,689472,19,0.004183102886036227,0,0,0,0,55.68559530744736,0,0,0,0,55.68559530744736,0.9325818497461963,55.685595307447365,0.9317037958404248,1338884109872.46,0.16169609095210016
18,653184,18,0.004052274874830267,0,0,0,0,55.63401701000159,0,0,0,0,55.63401701000159,0.9322800800193347,55.63401701000158,0.9321931289834525,1343735644285.6,0.16169609095210016
17,616896,17,0.0038567551283810756,0,0,0,0,55.59107639969431,0,0,0,0,55.59107639969431,0.9332061381595231,55.59107639969431,0.9344244485191513,1352170568877.42,0.16169609095210016
16,580608,16,0.0037162361689130684,0,0,0,0,55.552608306191,0,0,0,0,55.552608306191,0.933403066443897,55.552608306191004,0.934707857959763,1357788646838,0.16169609095210016
15,544320,15,0.003507876246007898,0,0,0,0,55.51043796863188,0,0,0,0,55.51043796863188,0.9350811871603325,55.51043796863188,0.9361731869892916,1364585670888.58,0.16169609095210016
14,508032,14,0.0032842087007696674,0,0,0,0,55.467663980415956,0,0,0,0,55.467663980415956,0.9392789608533144,55.467663980415956,0.9387484117966202,1372160927446.02,0.16169609095210016
13,471744,13,0.0031499245119024698,0,0,0,0,55.41625251729617,0,0,0,0,55.41625251729617,0.9410794944731835,55.41625251729617,0.9392954654539589,1377874807335.02,0.16169609095210016
12,435456,12,0.002991903905278456,0,0,0,0,55.358490444108114,0,0,0,0,55.358490444108114,0.9403762991239364,55.35849044410812,0.9394805896367245,1387638662775.26,0.16169609095210016
11,399168,11,0.0028471369368581077,0,0,0,0,55.313122004821444,0,0,0,0,55.313122004821444,0.9437794830793647,55.313122004821444,0.9424717864149801,1394123098530.78,0.16169609095210016
10,362880,10,0.002735712367757746,0,0,0,0,55.255168747942555,0,0,0,0,55.255168747942555,0.940244509012377,55.25516874794256,0.937754536356978,1404638075264.76,0.16169609095210016
9,326592,9,0.002765593565925846,0,0,0,0,55.19861313856374,0,0,0,0,55.19861313856374,0.939287605983076,55.19861313856374,0.9354514647488643,1412583493598.46,0.16169609095210016
8,290304,8,0.002514505180704489,0,0,0,0,55.10712098562608,0,0,0,0,55.10712098562608,0.9432432373087879,55.10712098562609,0.9302175999494531,1422138610928.72,0.16169609095210016
7,254016,7,0.0023193794899549415,0,0,0,0,54.96571288663001,0,0,0,0,54.96571288663001,0.9452684533627338,54.965712886630016,0.940210351514023,1432853794649.44,0.16169609095210016
6,217728,6,0.0023065710048468958,0,0,0,0,54.86549187879115,0,0,0,0,54.86549187879115,0.9451797849431682,54.865491878791154,0.9410301489424973,1443373559241.48,0.16169609095210016
5,181440,5,0.002248216123923518,0,0,0,0,54.844826038180045,0,0,0,0,54.844826038180045,0.9437370142835672,54.84482603818006,0.9383580090322928,1453578039993.64,0.16169609095210016
4,145152,4,0.0022489974769946065,0,0,0,0,54.78218389685507,0,0,0,0,54.78218389685507,0.9425077889381412,54.782183896855074,0.9386367053049511,1465311454798,0.15729484137851424
3,108864,3,0.0019912252498632352,0,0,0,0,54.67130620413169,0,0,0,0,54.67130620413169,0.9417235364286322,54.671306204131696,0.9366116813751242,1477517788924.36,0.15558324432211967
2,72576,2,0.0013958210356795342,0,0,0,0,54.55835927056536,0,0,0,0,54.55835927056536,0.938611351608245,54.558359270565376,0.9371786407549675,1489888542722.9,0.15558324432211967
1,36288,1,0.0009043038826328123,0,0,0,0,54.38392348985996,0,0,0,0,54.38392348985996,0.9382390879851199,54.38392348985999,0.9378074632231157,1501933037810.88,0.15558324432211967
