Best Cost, Avg Cost
918175.043102616,1004292.7229787945
918175.043102616,994864.0439649138
918175.043102616,999980.1339032599
918175.043102616,999223.6942664452
918175.043102616,1014163.6712743235
918175.043102616,1000587.6072418815
918175.043102616,995847.7398511581
918175.043102616,996958.2177034674
918175.043102616,1003536.2985796226
918175.043102616,1008103.3959093287
918175.043102616,1001334.0482803829
918175.043102616,1008729.2203535655
918175.043102616,1012433.3211112188
918175.043102616,1017051.7899128967
918175.043102616,1009889.6117156958
918175.043102616,1011207.6880989816
918175.043102616,998166.658207782
918175.043102616,997215.7479195517
918175.043102616,1013873.1600813345
918175.043102616,1002368.2806716297
918175.043102616,1006851.3723164771
918175.043102616,1008098.5631657147
918175.043102616,1012451.9614529298
918175.043102616,997425.2201506756
918175.043102616,998803.7191647765
918175.043102616,1001527.9666320268
918175.043102616,982885.1937234283
918175.043102616,1010784.9865546604
918175.043102616,989213.4341225285
918175.043102616,997412.1780276984
918175.043102616,1002061.8446802049
918175.043102616,992866.8528189902
918175.043102616,999646.6017793003
918175.043102616,994562.7185773599
918175.043102616,997249.5942468424
918175.043102616,991574.2463332489
918175.043102616,1003169.7862075599
918175.043102616,1006347.4199131787
918175.043102616,1008521.9757224576
918175.043102616,989076.2505502078
918175.043102616,991891.459184519
918175.043102616,991032.7513718359
918175.043102616,989382.9170055304
918175.043102616,987563.4987249232
918175.043102616,1006952.4203998839
918175.043102616,986741.3407128172
918175.043102616,1007762.1722274226
918175.043102616,992342.7985115522
918175.043102616,990441.560698381
918175.043102616,993997.9101999499
918175.043102616,1002400.8320850123
918175.043102616,996761.1609249808
915324.499373275,1005920.9314292693
915324.499373275,1002197.4812757316
915324.499373275,1003106.3560483196
915324.499373275,1001588.6878632483
915324.4993732749,1002844.027811298
915324.4993732749,1000443.3477009461
915324.4993732749,1001915.0042160411
915324.4993732749,1001426.9545582782
915324.4993732749,999510.9169585976
915324.4993732749,996848.3319936508
915324.4993732749,1000161.1858177575
915324.4993732749,977201.1305422678
915324.4993732749,1001968.7614532247
915324.4993732749,1009458.1572958126
915324.4993732749,983068.6326332839
914125.9201081437,991572.6758777051
914125.9201081437,992577.2307028056
914125.9201081437,983869.1050532507
914125.9201081437,984068.8944734645
914125.9201081437,983025.4836705916
914125.9201081437,975850.1445593137
914125.9201081437,984395.6508551687
914125.9201081436,983674.068804081
914125.9201081436,993156.938563282
914125.9201081436,990212.4902719642
914125.9201081436,989818.3437586277
911754.5131333033,994871.5643668373
911754.5131333033,1000083.0230182979
911754.5131333033,992466.647747274
911754.5131333033,992187.5869990702
911754.5131333033,989674.7726432089
911754.5131333033,992045.2426144825
911754.5131333033,1001379.6757114539
911754.5131333033,983883.5351730081
911754.5131333033,995772.7293145432
911754.5131333033,981123.5434113411
911754.5131333033,985302.9524647526
911754.5131333033,1005058.5532924691
911754.5131333033,996119.99853879
911754.5131333033,977235.8026070714
911754.5131333033,995498.2220512555
911754.5131333033,975743.193506666
911754.5131333033,1005764.4831923413
911754.5131333033,984120.3445645429
911754.5131333033,996419.5058097994
911754.5131333033,985501.725035154
911754.5131333033,990914.5749103752
911754.5131333033,995710.5126140404
911754.5131333033,992733.2610836107
911754.5131333033,996114.956826357
911754.5131333033,987440.8831755257
911754.5131333033,987696.278146135
911754.5131333033,981415.8194516811
911754.5131333033,981543.8533750008
911754.5131333033,989989.3138303623
911754.5131333033,987109.6681247584
911754.5131333033,984932.7817079457
911754.5131333033,988388.6298509182
911754.5131333033,982809.1168370213
911754.5131333033,986355.8448441996
911754.5131333033,986225.8183826447
911754.5131333033,984787.7199136711
911610.31348624,994472.7158338864
911610.31348624,982951.098381466
911610.31348624,999729.2960688397
911610.31348624,978878.3310708797
911610.31348624,984391.9592793217
911610.31348624,987041.3839632306
911610.31348624,987449.4217882627
911441.9892132425,982337.3155800524
911441.9892132425,979120.7092068697
911441.9892132425,975652.5188594115
911441.9892132425,976754.8338939222
911441.9892132425,993231.373903083
911441.9892132425,988556.130095817
911441.9892132425,976283.5851256737
911441.9892132425,984244.1933918818
911441.9892132425,989891.7008254048
911441.9892132425,976779.5659764973
911441.9892132425,987399.2488100431
911441.9892132425,984793.05414505
910667.545074134,999880.713632182
910667.545074134,994777.3171991258
910667.545074134,983158.3236326075
910667.545074134,983031.238362889
910667.545074134,985134.427286472
910667.545074134,1003044.2984544431
910667.545074134,981276.9053561714
910667.545074134,985992.7101191231
910667.545074134,976652.568270379
910667.545074134,976423.8327887906
910667.545074134,995704.3156015315
910667.545074134,987497.090477414
910667.545074134,982120.2279936055
910667.545074134,988476.2982269495
910667.545074134,986576.2624788618
910667.545074134,979937.9258422662
910667.545074134,996471.7237893326
910355.0211540732,1003354.1855399355
910355.0211540732,976571.8973666456
910355.0211540732,991743.9564862099
910355.0211540732,997480.1894109618
910355.0211540732,978071.0343536204
910355.021154073,978143.9234912514
910355.021154073,987645.7609201143
910355.021154073,975946.8259327604
910355.021154073,974629.1153698376
910355.021154073,989414.9405047408
910355.021154073,985800.0178556702
910355.021154073,978726.9415184112
910355.021154073,994590.165243575
910355.021154073,975082.8488715766
910355.021154073,983761.9267782883
910355.021154073,993570.5136472251
910355.021154073,999027.6347336195
910355.021154073,977772.4728528109
910355.021154073,994901.2787992609
910355.021154073,982899.2633073012
910355.021154073,994603.2605958197
910355.021154073,985713.1961928695
910355.021154073,993263.1511792428
910355.021154073,998284.2904081148
910355.021154073,993467.0892095336
910355.021154073,970253.872124385
910355.021154073,975219.3029545131
910355.021154073,977459.0965290411
910355.021154073,968568.3836288628
910355.021154073,991552.3993439474
910355.021154073,975133.1204661524
910355.021154073,976821.3527084311
910355.021154073,986994.8124192557
910355.021154073,989501.7798213832
910355.0211540727,997979.1417264726
910355.0211540727,993737.931535724
910355.0211540727,986925.1900017703
910355.0211540727,987768.1628318626
910355.0211540727,974817.9692499306
910355.0211540727,983546.2497719398
910355.0211540727,989122.0841424427
910355.0211540727,977655.7215108796
910355.0211540727,985201.4887704683
910355.0211540727,984975.4706267122
910355.0211540727,988655.0336242267
910355.0211540727,988279.1305659949
910355.0211540727,981865.9796608129
910355.0211540727,982390.9511912959
910355.0211540727,976700.3673159019
910355.0211540727,986776.0784484391
910355.0211540727,992477.9690748705
910355.0211540727,983488.3678709049
910355.0211540727,982380.3864146518
910355.0211540727,976054.6291065324
910355.0211540727,982098.1792620401
910355.0211540727,992763.1147705694
910355.0211540727,991354.6935375057
910355.0211540727,980804.5984445948
910355.0211540727,981018.056054617
910355.0211540727,979026.2185838356
910355.0211540727,989610.5672859013
910355.0211540727,983450.0254066524
910355.0211540727,986311.2480194322
910355.0211540727,985805.4325579824
910355.0211540727,986448.4710790974
910210.8215070097,974624.7853108351
