Optimas, 129000(0 4 2 7 3 1 5 6 8 9), 135650(0 4 3 9 5 6 1 7 2 8), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
51,1850688,51,0.005277652564716517,0,0,0,0,56.040302837388836,0,0,0,0,56.040302837388836,0.9333521591322089,56.040302837388836,0.9331921195032102,1298872719473.52,0.16169609095210016
50,1814400,50,0.005224068966880216,0,0,0,0,55.965680118107436,0,0,0,0,55.965680118107436,0.9329865775174758,55.96568011810746,0.932778900403081,1279904066809.74,0.16169609095210016
49,1778112,49,0.005161539051124344,0,0,0,0,55.91268428850176,0,0,0,0,55.91268428850176,0.9325652818138234,55.912684288501794,0.9311525659868443,1259661443836.94,0.16169609095210016
48,1741824,48,0.004936590848103728,0,0,0,0,55.842069982477085,0,0,0,0,55.842069982477085,0.9297895654675133,55.8420699824771,0.9275377288955778,1235018394481.64,0.16169609095210016
47,1705536,47,0.004813063054731484,0,0,0,0,55.79470501328709,0,0,0,0,55.79470501328709,0.930128168432941,55.7947050132871,0.9265718431630067,1213206834307.84,0.16169609095210016
46,1669248,46,0.004795038616496672,0,0,0,0,55.72794924324437,0,0,0,0,55.72794924324437,0.9293796744012766,55.72794924324437,0.9268067100176285,1194175078810.04,0.16169609095210016
45,1632960,45,0.004781820029997277,0,0,0,0,55.67338405916559,0,0,0,0,55.67338405916559,0.9293814624865172,55.673384059165585,0.9257023755762512,1180567370163.64,0.16169609095210016
44,1596672,44,0.004531787172281529,0,0,0,0,55.59484911803051,0,0,0,0,55.59484911803051,0.9294239063765518,55.59484911803052,0.9260012650523621,1157549912196.98,0.16169609095210016
43,1560384,43,0.004528983973864741,0,0,0,0,55.54287995635846,0,0,0,0,55.54287995635846,0.9259698313159016,55.54287995635846,0.922466071779657,1144531426177.92,0.16169609095210016
42,1524096,42,0.004350543255909489,0,0,0,0,55.458808050472825,0,0,0,0,55.458808050472825,0.9261432417927318,55.458808050472825,0.9239283526194061,1120284010539.46,0.15558324432211967
41,1487808,41,0.004344645014151455,0,0,0,0,55.40786782585057,0,0,0,0,55.40786782585057,0.9235863562330893,55.40786782585057,0.9220464000001348,1106586772249.38,0.15558324432211967
40,1451520,40,0.00416898803052558,0,0,0,0,55.3306186692788,0,0,0,0,55.3306186692788,0.9236402814368188,55.33061866927881,0.9230416595293588,1085252552927.02,0.15558324432211967
39,1415232,39,0.00412344522244976,0,0,0,0,55.27502913565365,0,0,0,0,55.27502913565365,0.9229927497871536,55.27502913565365,0.9223282067310137,1066890476170.22,0.15558324432211967
38,1378944,38,0.003968219119490039,0,0,0,0,55.18620081087316,0,0,0,0,55.18620081087316,0.9239276390030505,55.18620081087317,0.9214638899405895,1051340979492.5,0.15558324432211967
37,1342656,37,0.003919777822458709,0,0,0,0,55.127773877929776,0,0,0,0,55.127773877929776,0.9231495092491984,55.127773877929776,0.9217494047959512,1030871880775.86,0.15558324432211967
36,1306368,36,0.003823197730419583,0,0,0,0,55.04636561981186,0,0,0,0,55.04636561981186,0.9218625359969521,55.04636561981186,0.9191220323316096,1015676901677.6,0.15558324432211967
35,1270080,35,0.003651718368572252,0,0,0,0,54.99291003629606,0,0,0,0,54.99291003629606,0.9201152802470223,54.992910036296074,0.9186886518475784,997929295171.44,0.15558324432211967
34,1233792,34,0.003518211504881727,0,0,0,0,54.912526693888374,0,0,0,0,54.912526693888374,0.9190466456183222,54.912526693888374,0.9227437734324476,979943543893.26,0.15558324432211967
33,1197504,33,0.003537492590730631,0,0,0,0,54.83035422427278,0,0,0,0,54.83035422427278,0.9182683708480893,54.83035422427278,0.9283226352452068,964981043694.8,0.15558324432211967
32,1161216,32,0.003415473428032411,0,0,0,0,54.747055463818306,0,0,0,0,54.747055463818306,0.9168594744605756,54.74705546381833,0.9280626746155185,956220400119.2,0.15558324432211967
31,1124928,31,0.003324087520478673,0,0,0,0,54.67104591780764,0,0,0,0,54.67104591780764,0.9164478040247447,54.67104591780766,0.9248359748869235,935338609922.12,0.15558324432211967
30,1088640,30,0.003235821963095192,0,0,0,0,54.57436452358266,0,0,0,0,54.57436452358266,0.9183147963329774,54.57436452358268,0.9229460654480681,924454427836.04,0.15558324432211967
29,1052352,29,0.0031330819564187908,0,0,0,0,54.49558356672856,0,0,0,0,54.49558356672856,0.9178411564675446,54.49558356672856,0.9220537221347602,907390726282.04,0.15558324432211967
28,1016064,28,0.003075468470358989,0,0,0,0,54.39604320781595,0,0,0,0,54.39604320781595,0.9169179907797895,54.396043207815936,0.9223651418388148,896427783669.68,0.15516730302531292
27,979776,27,0.002969283650476987,0,0,0,0,54.314061983338576,0,0,0,0,54.314061983338576,0.9164949813977217,54.314061983338576,0.9204951272993845,880218563930.14,0.14865088937534024
26,943488,26,0.0028965245365723848,0,0,0,0,54.2488015825596,0,0,0,0,54.2488015825596,0.91559101279672,54.24880158255961,0.9180934716746881,870432666523.8,0.14865088937534024
25,907200,25,0.0028314651963485243,0,0,0,0,54.170070063530744,0,0,0,0,54.170070063530744,0.9153105006252568,54.17007006353076,0.9167926182837202,855791772663.74,0.14865088937534024
24,870912,24,0.002715163280886119,0,0,0,0,54.07500052169242,0,0,0,0,54.07500052169242,0.9157078895139057,54.07500052169242,0.9155628544220354,849478801823.88,0.14865088937534024
23,834624,23,0.0027687368547745883,0,0,0,0,53.97996433526749,0,0,0,0,53.97996433526749,0.914537113411092,53.979964335267496,0.9146897111956139,839916561529.64,0.14865088937534024
22,798336,22,0.0028099417299448813,0,0,0,0,53.88670472836142,0,0,0,0,53.88670472836142,0.9145897599931595,53.88670472836142,0.9136072022923145,827138517811.22,0.14865088937534024
21,762048,21,0.0027425839968338423,0,0,0,0,53.80174522827727,0,0,0,0,53.80174522827727,0.9163638808158762,53.80174522827727,0.9146786306133786,819432530063.42,0.14865088937534024
20,725760,20,0.0026306633997095247,0,0,0,0,53.69370535362861,0,0,0,0,53.69370535362861,0.9104961883875449,53.69370535362861,0.9096104346706996,806762120143.76,0.14865088937534024
19,689472,19,0.002488661088266831,0,0,0,0,53.58641562859338,0,0,0,0,53.58641562859338,0.9117126344319446,53.58641562859338,0.9041730753065985,800480436500.88,0.14865088937534024
18,653184,18,0.0024058415774498285,0,0,0,0,53.454689961775294,0,0,0,0,53.454689961775294,0.9129330789180367,53.454689961775294,0.9007324770611834,793384802611.78,0.14865088937534024
17,616896,17,0.002281211323778208,0,0,0,0,53.32731379250504,0,0,0,0,53.32731379250504,0.9130898930339284,53.32731379250503,0.9067925849026143,786459667388.38,0.14865088937534024
16,580608,16,0.002149926696425748,0,0,0,0,53.253997013847794,0,0,0,0,53.253997013847794,0.9120621601945983,53.253997013847794,0.9079468948643792,778526085281.7,0.14865088937534024
15,544320,15,0.002034728017099911,0,0,0,0,53.1808768153012,0,0,0,0,53.1808768153012,0.9102646852791706,53.18087681530121,0.9068929560089757,772779426897.56,0.14865088937534024
14,508032,14,0.0019346320081526035,0,0,0,0,53.06561907037512,0,0,0,0,53.06561907037512,0.9107256515111964,53.06561907037514,0.9073999682979311,764886561523.14,0.14865088937534024
13,471744,13,0.0018350733646458942,0,0,0,0,52.95319390775649,0,0,0,0,52.95319390775649,0.9114528816272015,52.95319390775649,0.9054211332132017,761806338359.8,0.1405853312975873
12,435456,12,0.001698831148917604,0,0,0,0,52.849712907130936,0,0,0,0,52.849712907130936,0.9115925776786509,52.849712907130936,0.9056764666771885,756542369221.78,0.1405853312975873
11,399168,11,0.0016470788230779237,0,0,0,0,52.76619166959099,0,0,0,0,52.76619166959099,0.9091822520779976,52.76619166959101,0.9052719230293748,752617577033.84,0.1405853312975873
10,362880,10,0.0015367122397573238,0,0,0,0,52.66786436295035,0,0,0,0,52.66786436295035,0.9068378948727339,52.66786436295035,0.9055882696860128,747858056632.12,0.1405853312975873
9,326592,9,0.0016814868041497147,0,0,0,0,52.53142520239166,0,0,0,0,52.53142520239166,0.9052086838849219,52.531425202391645,0.8981140180606272,745738634333.48,0.1405853312975873
8,290304,8,0.0015480383816849274,0,0,0,0,52.35041150838434,0,0,0,0,52.35041150838434,0.9123224979851762,52.35041150838434,0.9145036027411813,743750142073.58,0.1405853312975873
7,254016,7,0.0013916435884812868,0,0,0,0,52.13084179963405,0,0,0,0,52.13084179963405,0.9099657214719005,52.130841799634034,0.9108946781118366,742875516400.58,0.1405853312975873
6,217728,6,0.001479188882919095,0,0,0,0,52.09918821611438,0,0,0,0,52.09918821611438,0.9071462485022489,52.09918821611438,0.9052726633178944,741741575898.98,0.1405853312975873
5,181440,5,0.0014231775108565845,0,0,0,0,52.111749424724785,0,0,0,0,52.111749424724785,0.905562893302241,52.111749424724806,0.9042655958212816,742326251821.02,0.1405853312975873
4,145152,4,0.0011662710511413613,0,0,0,0,52.00071534335103,0,0,0,0,52.00071534335103,0.9028502810635817,52.00071534335103,0.8931028945147846,742566929299.66,0.1405853312975873
3,108864,3,0.000910684820270418,0,0,0,0,51.771665041656185,0,0,0,0,51.771665041656185,0.9037747559236826,51.771665041656185,0.8957545304151772,743216621799.92,0.1405853312975873
2,72576,2,0.0006215788249363751,0,0,0,0,51.612577175271106,0,0,0,0,51.612577175271106,0.9022930041305497,51.61257717527112,0.8914684476192163,743983374202.36,0.1405853312975873
1,36288,1,0.00040440179986362394,0,0,0,0,51.648313622119886,0,0,0,0,51.648313622119886,0.9067074357758603,51.648313622119886,0.8704886904325454,745112406335.6,0.1405853312975873
