Optimas, 129000(0 4 2 7 3 1 5 6 8 9), 135650(0 4 3 9 5 6 1 7 2 8), 486002(1 4 0 6 2 3 5 8 7 9), 324738(0 9 1 5 2 3 8 4 6 7), 1120434(3 0 8 4 1 9 7 2 5 6), 1699998(4 7 1 3 0 8 5 2 6 9), 2117037(5 8 4 0 2 9 7 3 6 1), 1406637(3 8 9 0 5 7 6 2 4 1), 1204758(3 2 9 0 4 7 5 1 6 8), 258085(0 7 4 2 5 8 6 1 9 3), 305111(0 8 5 4 7 3 9 6 2 1), 1178840(3 2 1 9 4 7 5 6 0 8), 2562143(7 0 5 3 6 1 9 8 4 2), 1329233(3 6 9 7 0 8 4 5 2 1), 3119554(8 5 2 9 6 1 3 7 0 4), 3077106(8 4 2 5 7 3 9 0 1 6), 422700(1 2 5 9 0 6 7 3 4 8), 372839(1 0 3 9 7 8 6 5 4 2), 813907(2 3 1 6 5 7 9 0 8 4), 1689280(4 6 9 1 2 3 7 8 0 5)
H-Axis, Max distance, Ratio,Ours,Dummy1,Dummy2,Dummy3,Dummy4,Ursem,Dummy5,Dummy6,Dummy7,Dummy8,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
70,2540160,70,0.0073616500648383786,0,0,0,0,57.318031369821426,0,0,0,0,57.318031369821426,0.9514154400926746,57.318031369821426,0.954350352444053,1801942289246.42,0.17677669529663675
69,2503872,69,0.0073637641824220446,0,0,0,0,57.30415381567666,0,0,0,0,57.30415381567666,0.9506545295557892,57.30415381567666,0.9532884238373902,1784189256069.56,0.17677669529663675
68,2467584,68,0.007232750511334528,0,0,0,0,57.30644471773458,0,0,0,0,57.30644471773458,0.9505050534842039,57.30644471773458,0.9523694722117613,1773082655173.02,0.17677669529663675
67,2431296,67,0.0071870161876241975,0,0,0,0,57.2971075879197,0,0,0,0,57.2971075879197,0.9504536956705182,57.29710758791972,0.9548799977326352,1759736910825.52,0.17677669529663675
66,2395008,66,0.0072001278318141295,0,0,0,0,57.28997871207877,0,0,0,0,57.28997871207877,0.9503448074527668,57.28997871207879,0.9532909381783063,1748165728112.88,0.17677669529663675
65,2358720,65,0.006903058131314183,0,0,0,0,57.28266037448517,0,0,0,0,57.28266037448517,0.9505963230615002,57.28266037448518,0.9539742867757703,1727341417532.56,0.17677669529663675
64,2322432,64,0.006972652159784684,0,0,0,0,57.27520140877377,0,0,0,0,57.27520140877377,0.9481480289393021,57.27520140877377,0.9511436085137538,1718048962348.02,0.17677669529663675
63,2286144,63,0.006909548602766793,0,0,0,0,57.26299155328745,0,0,0,0,57.26299155328745,0.9482494288260458,57.26299155328745,0.950920423401051,1705912256189.92,0.17677669529663675
62,2249856,62,0.006702086281986173,0,0,0,0,57.254980506520006,0,0,0,0,57.254980506520006,0.9486048501240001,57.25498050652001,0.9511839160775929,1693310222270.58,0.17677669529663675
61,2213568,61,0.006690413187085442,0,0,0,0,57.246523917731466,0,0,0,0,57.246523917731466,0.9474194095139465,57.246523917731444,0.9498493163865794,1685674795275.36,0.17677669529663675
60,2177280,60,0.006682647031925489,0,0,0,0,57.233990147018716,0,0,0,0,57.233990147018716,0.9471338334201165,57.23399014701873,0.9482460328009972,1671664815891.64,0.17677669529663675
59,2140992,59,0.006486924525131133,0,0,0,0,57.2285610094525,0,0,0,0,57.2285610094525,0.9465885498483533,57.228561009452505,0.9474450279979527,1658818433680.68,0.17677669529663675
58,2104704,58,0.006460330154986742,0,0,0,0,57.20845383282169,0,0,0,0,57.20845383282169,0.944689557306547,57.20845383282169,0.944039846839487,1644806862180.04,0.17677669529663675
57,2068416,57,0.006275214223115919,0,0,0,0,57.200174049720324,0,0,0,0,57.200174049720324,0.946601747815232,57.200174049720324,0.9466438900548225,1641368268720,0.17677669529663675
56,2032128,56,0.006342718992566365,0,0,0,0,57.191440098010354,0,0,0,0,57.191440098010354,0.9463596044426288,57.191440098010354,0.9461011873230347,1639330537018.96,0.17677669529663675
55,1995840,55,0.006216062153173511,0,0,0,0,57.179185747074605,0,0,0,0,57.179185747074605,0.9443797973830119,57.17918574707463,0.9451939291989285,1622811449742.54,0.17677669529663675
54,1959552,54,0.006179552856912705,0,0,0,0,57.169488518589276,0,0,0,0,57.169488518589276,0.9457623480968441,57.169488518589276,0.9468885039527705,1618099811802.86,0.17677669529663675
53,1923264,53,0.006128874017232464,0,0,0,0,57.15954434141171,0,0,0,0,57.15954434141171,0.9450205249268667,57.15954434141172,0.944014196043128,1615866910067.92,0.17677669529663675
52,1886976,52,0.006064660803489493,0,0,0,0,57.146320653395975,0,0,0,0,57.146320653395975,0.9453448130439999,57.146320653395975,0.9450826950858261,1605383730089.28,0.17677669529663675
51,1850688,51,0.00606498917111655,0,0,0,0,57.137967624962215,0,0,0,0,57.137967624962215,0.9448588561750957,57.137967624962215,0.945568874077484,1598109573669.24,0.17677669529663675
50,1814400,50,0.005884539171751291,0,0,0,0,57.12560158308959,0,0,0,0,57.12560158308959,0.943922595741546,57.12560158308961,0.9437371550797604,1586585247008.7,0.17677669529663675
49,1778112,49,0.005800885068843639,0,0,0,0,57.114174683164435,0,0,0,0,57.114174683164435,0.9402557732881007,57.114174683164435,0.9385251421272122,1592291672049.7,0.17677669529663675
48,1741824,48,0.005908671209115517,0,0,0,0,57.09483375770869,0,0,0,0,57.09483375770869,0.9402136039193917,57.09483375770869,0.9396916440457685,1588176159985.66,0.17677669529663675
47,1705536,47,0.005707243384631771,0,0,0,0,57.08496768121683,0,0,0,0,57.08496768121683,0.9396412362369989,57.084967681216824,0.9373430498132811,1577290893345.58,0.17677669529663675
46,1669248,46,0.0056740826659416954,0,0,0,0,57.07657428278553,0,0,0,0,57.07657428278553,0.9400236992129044,57.07657428278554,0.9363918547939203,1579690094631.86,0.17677669529663675
45,1632960,45,0.005807352285719574,0,0,0,0,57.0605807598412,0,0,0,0,57.0605807598412,0.9409039745307578,57.0605807598412,0.9377832516729003,1582305256789.08,0.17677669529663675
44,1596672,44,0.005628564071377223,0,0,0,0,57.04556287876809,0,0,0,0,57.04556287876809,0.9413138063031506,57.04556287876809,0.9381864823737736,1579860998949.92,0.17677669529663675
43,1560384,43,0.005473971180666447,0,0,0,0,57.03464574698712,0,0,0,0,57.03464574698712,0.9411885305575095,57.034645746987096,0.9391394487095492,1574794169706.82,0.17677669529663675
42,1524096,42,0.005432684994455665,0,0,0,0,57.023283617901264,0,0,0,0,57.023283617901264,0.9438679626189638,57.023283617901264,0.9415899098484186,1578646015706.86,0.17677669529663675
41,1487808,41,0.0053563106284827845,0,0,0,0,57.00596883984255,0,0,0,0,57.00596883984255,0.9425555348977156,57.005968839842545,0.9404419474011475,1574747965648.42,0.17677669529663675
40,1451520,40,0.005294321474200361,0,0,0,0,56.99689624640419,0,0,0,0,56.99689624640419,0.9425592545608908,56.996896246404205,0.9399297103881821,1577698744262.42,0.17677669529663675
39,1415232,39,0.00532639229327799,0,0,0,0,56.98279268004246,0,0,0,0,56.98279268004246,0.9404198736032419,56.98279268004246,0.93767289135222,1579565684787.42,0.17677669529663675
38,1378944,38,0.005154129217344161,0,0,0,0,56.95818787940442,0,0,0,0,56.95818787940442,0.942844342590816,56.95818787940442,0.9391188018987914,1583028754438.52,0.17677669529663675
37,1342656,37,0.005120508247054516,0,0,0,0,56.94273252096815,0,0,0,0,56.94273252096815,0.9430636523717868,56.94273252096815,0.9377417478083575,1581318051909.58,0.17677669529663675
36,1306368,36,0.005188828733692888,0,0,0,0,56.928850244033704,0,0,0,0,56.928850244033704,0.9429598884455755,56.92885024403369,0.9384787954046233,1591113723065.84,0.17677669529663675
35,1270080,35,0.005077798147786017,0,0,0,0,56.91046686629294,0,0,0,0,56.91046686629294,0.9429368797035421,56.91046686629294,0.9368213493662235,1590535374794.78,0.176500963388815
34,1233792,34,0.005059177541434125,0,0,0,0,56.888210522507485,0,0,0,0,56.888210522507485,0.9427077067882637,56.888210522507485,0.9372029936953122,1603519176299.6,0.1763171421169338
33,1197504,33,0.004979410188225669,0,0,0,0,56.88134883477577,0,0,0,0,56.88134883477577,0.941948193176357,56.88134883477578,0.9374837860846198,1604635045106.3,0.17594949957317144
32,1161216,32,0.004933019755908727,0,0,0,0,56.86857554108051,0,0,0,0,56.86857554108051,0.94497493332337,56.86857554108052,0.9401670610483369,1611154732395.74,0.175398035757528
31,1124928,31,0.004895042000272355,0,0,0,0,56.84495886258751,0,0,0,0,56.84495886258751,0.9434249010071583,56.844958862587525,0.9403603486582471,1615578405265.18,0.174295108126241
30,1088640,30,0.004915829332028948,0,0,0,0,56.83477608757182,0,0,0,0,56.83477608757182,0.9446045348441227,56.834776087571825,0.9419134004173028,1622003774822.5,0.17447892939812212
29,1052352,29,0.004891515293350982,0,0,0,0,56.81602971798323,0,0,0,0,56.81602971798323,0.9437598720906735,56.81602971798323,0.9405408471900552,1630718465671.92,0.17291644858713223
28,1016064,28,0.0049468747831840935,0,0,0,0,56.78963230477371,0,0,0,0,56.78963230477371,0.9465869837373693,56.78963230477373,0.9419061098410727,1644131046182.74,0.17218116349960755
27,979776,27,0.0049319632183537345,0,0,0,0,56.76594954433049,0,0,0,0,56.76594954433049,0.9464706703445727,56.76594954433049,0.9422786721147739,1651567571693,0.17218116349960755
26,943488,26,0.0049221024602657424,0,0,0,0,56.73965205646848,0,0,0,0,56.73965205646848,0.9479378214166022,56.73965205646848,0.9414159662042245,1660729167703.08,0.17218116349960755
25,907200,25,0.004993336740855506,0,0,0,0,56.71651006317081,0,0,0,0,56.71651006317081,0.9458450953447567,56.716510063170816,0.9405427628339154,1667455868912,0.17218116349960755
24,870912,24,0.0050930635672863924,0,0,0,0,56.70024598406237,0,0,0,0,56.70024598406237,0.9494556151321113,56.70024598406237,0.9421238193325345,1682935965423.28,0.17218116349960755
23,834624,23,0.0052720201774349666,0,0,0,0,56.67931712114815,0,0,0,0,56.67931712114815,0.9485955953969686,56.67931712114815,0.9404796554334607,1692768409941.38,0.17218116349960755
22,798336,22,0.005448742792598437,0,0,0,0,56.67148229854262,0,0,0,0,56.67148229854262,0.9488452156094384,56.671482298542614,0.9441368927063052,1703779832730.7,0.17218116349960755
21,762048,21,0.005360585936269452,0,0,0,0,56.652783738467754,0,0,0,0,56.652783738467754,0.9508678815919613,56.652783738467754,0.9457346111620828,1717650186464.9,0.17218116349960755
20,725760,20,0.005352758619016251,0,0,0,0,56.63968361353928,0,0,0,0,56.63968361353928,0.9494886884053365,56.63968361353928,0.9477787325469137,1729395407869.58,0.17218116349960755
19,689472,19,0.005087887982072749,0,0,0,0,56.62536163504043,0,0,0,0,56.62536163504043,0.9474908460034243,56.62536163504043,0.9476288317264919,1736545905912.44,0.17218116349960755
18,653184,18,0.004915979785503555,0,0,0,0,56.6073107173451,0,0,0,0,56.6073107173451,0.9497432464993394,56.6073107173451,0.9516591487297545,1750220882293.06,0.17218116349960755
17,616896,17,0.004860590893258669,0,0,0,0,56.58166394577657,0,0,0,0,56.58166394577657,0.949504547552116,56.58166394577656,0.9489394766944222,1765746581606.04,0.17218116349960755
16,580608,16,0.004753850999809276,0,0,0,0,56.55935286204644,0,0,0,0,56.55935286204644,0.9489962533374121,56.559352862046445,0.9503953128532155,1777696203463.9,0.17218116349960755
15,544320,15,0.004473368631307949,0,0,0,0,56.53593466190082,0,0,0,0,56.53593466190082,0.9474560771981976,56.53593466190082,0.9510870432922275,1793682993202.92,0.17218116349960755
14,508032,14,0.004347281269293859,0,0,0,0,56.51792501119978,0,0,0,0,56.51792501119978,0.9479253064819582,56.517925011199786,0.9506801525888926,1807944015546.32,0.17218116349960755
13,471744,13,0.0040490583929539605,0,0,0,0,56.49424408445866,0,0,0,0,56.49424408445866,0.9499778648215326,56.49424408445868,0.9524713889444694,1821027710190.26,0.17218116349960755
12,435456,12,0.0038616981597029147,0,0,0,0,56.47106949242448,0,0,0,0,56.47106949242448,0.9485872509297499,56.47106949242448,0.9539772687132997,1836084057176.68,0.17218116349960755
11,399168,11,0.0036755437703685522,0,0,0,0,56.44723131931326,0,0,0,0,56.44723131931326,0.952953227750414,56.44723131931326,0.9553267782029203,1852497402088.92,0.17218116349960755
10,362880,10,0.003452155172190937,0,0,0,0,56.4205496332979,0,0,0,0,56.4205496332979,0.9535930299759573,56.4205496332979,0.956045252713528,1867428613316.34,0.17218116349960755
9,326592,9,0.0035508621758780475,0,0,0,0,56.39814852903365,0,0,0,0,56.39814852903365,0.9573166922335744,56.39814852903366,0.9569362562641356,1882922644250.94,0.17218116349960755
8,290304,8,0.0033922932667159473,0,0,0,0,56.37675456508101,0,0,0,0,56.37675456508101,0.9569520637239366,56.37675456508101,0.9573704559011602,1899883754869.32,0.17218116349960755
7,254016,7,0.0032245399561313236,0,0,0,0,56.34800654171595,0,0,0,0,56.34800654171595,0.9545871245480885,56.34800654171595,0.9571437243913435,1916480364525.24,0.17218116349960755
6,217728,6,0.0031506083286983156,0,0,0,0,56.324111725176564,0,0,0,0,56.324111725176564,0.9562181367556974,56.32411172517655,0.9563108174744029,1934084850345,0.17218116349960755
5,181440,5,0.002945890242990499,0,0,0,0,56.30873664082297,0,0,0,0,56.30873664082297,0.9556074606523629,56.30873664082297,0.9557911019964713,1949824309687.26,0.17218116349960755
4,145152,4,0.002840825032667009,0,0,0,0,56.28156454809723,0,0,0,0,56.28156454809723,0.9538363521538328,56.28156454809723,0.9540929769356281,1968113515579.88,0.17218116349960755
3,108864,3,0.0027298995184794096,0,0,0,0,56.24569668280086,0,0,0,0,56.24569668280086,0.9557112394740147,56.24569668280088,0.9547407393229587,1985940875469.08,0.17218116349960755
2,72576,2,0.0026947576421553314,0,0,0,0,56.20908003674477,0,0,0,0,56.20908003674477,0.9555389377979528,56.20908003674479,0.9558844627452632,2004705911532.98,0.17218116349960755
1,36288,1,0.0019286933983134204,0,0,0,0,56.19466390533854,0,0,0,0,56.19466390533854,0.9465190421555263,56.19466390533855,0.9460143639471518,2023392960968.48,0.17218116349960755
