Optimas, 421(0 4 3 5 1 6 2)
H-Axis, Max distance, Ratio
56,2822.4,56,269,21,32,31,90,26,41,43,5053,4206,18,52
55,2772,55,18,19,27,22,33,25,39,46,4919,3529,30,19
54,2721.6,54,14,18,24,24,39,29,39,39,9061,3970,21,26
53,2671.2,53,23,18,30,27,32,25,41,39,4385,3396,23,16
52,2620.8,52,18,23,49,30,33,30,42,38,5257,5424,21,19
51,2570.4,51,20,22,27,1313,33,110,43,42,6102,10333,26,50
50,2520,50,19,22,27,22,35,77,42,39,4503,4794,22,41
49,2469.6,49,20,20,25,22,27,25,311,36,4587,3732,32,36
48,2419.2,48,23,21,25,26,27,29,38,142,4295,4547,33,24
47,2368.8,47,14,21,24,80,73,34,144,54,9678,9210,24,17
46,2318.4,46,14,20,32,28,35,32,38,38,12026,3525,20,16
45,2268,45,12,22,31,31,29,30,45,35,4420,3484,21,16
44,2217.6,44,18,23,27,26,32,30,41,45,4540,6712,50,19
43,2167.2,43,21,17,32,26,30,30,38,36,4651,3395,18,21
42,2116.8,42,15,8,3828,20,25,23,39,37,4201,3449,18,16
41,2066.4,41,16,21,56,35,35,34,41,38,6384,3520,46,19
40,2016,40,10,17,26,30,35,36,38,41,5701,3998,18,17
39,1965.6,39,15,24,31,31,40,32,106,36,7508,5151,216,31
38,1915.2,38,15,25,32,22,34,36,36,41,7717,3831,21,19
37,1864.8,37,13,20,31,23,29,25,38,35,5309,3832,18,16
36,1814.4,36,14,22,24,62,33,25,45,34,4779,5871,79,19
35,1764,35,14,23,27,31,36,29,40,41,4622,3620,18,19
34,1713.6,34,11,25,26,327,35,25,40,37,4787,4306,18,18
33,1663.2,33,14,21,30,27,29,30,38,35,4706,3479,18,16
32,1612.8,32,14,23,30,31,32,25,38,35,4410,6023,18,16
31,1562.4,31,17,28,27,25,31,34,43,50,5105,33090,18,23
30,1512,30,27,24,37,32,30,36,103,1029,4913,4389,21,20
29,1461.6,29,16,27,103,31,36,30,42,37,4676,3786,21,19
28,1411.2,28,22,22,48,22,198,25,104,43,5441,4229,23,44
27,1360.8,27,20,24,26,39,33,32,38,41,5162,10736,22,220
26,1310.4,26,20,37,29,26,33,25,36,35,5173,23411,18,52
25,1260,25,16,20,28,28,29,26,37,40,9740,4224,18,16
24,1209.6,24,15,21,27,33,32,32,158,37,6917,9826,26,19
23,1159.2,23,18,23,816,427,33,173,91,590,9188,6918,112,27
22,1108.8,22,16,29,28,23,33,1206,41,34,5703,4727,42,20
21,1058.4,21,14,21,32,128,51,56,38,38,5166,4867,58,18
20,1008,20,9,11,25,20,31,24,35,33,4677,4042,18,15
19,957.6,19,20,21,28,31,61,32,76,34,4951,5632,103,16
18,907.2,18,13,22,28,31,35,27,38,37,5277,3616,19,17
17,856.8,17,15,17,30,27,56,29,37,38,4409,4395,21,17
16,806.4,16,16,11,27,25,28,27,39,39,4067,3321,18,19
15,756,15,10,12,26,28,30,32,43,34,4074,4002,19,19
14,705.6,14,11,12,27,26,34,32,38,33,4106,3404,18,16
13,655.2,13,11,16,26,27,35,32,37,36,4185,4414,18,16
12,604.8,12,12,469,27,84,30,34,43,39,4578,3999,18,19
11,554.4,11,28,21,39,21,28,544,36,34,4556,3597,18,23
10,504,10,40,19,44,27,32,25,117,81,4165,3788,24,16
9,453.6,9,16,16,29,27,30,28,64,33,4982,8226,18,17
8,403.2,8,11,17,27,35,31,35,37,33,5914,3697,18,16
7,352.8,7,17,20,27,28,86,71,55,33,5838,3675,21,16
6,302.4,6,23,18,30,27,35,27,37,34,4827,3539,79,17
5,252,5,10,7,27,24,30,27,37,36,4085,3478,18,19
4,201.6,4,13,9,27,133,30,32,38,32,4105,3337,18,16
3,151.2,3,10,7,26,24,29,27,37,33,4079,3450,18,17
2,100.8,2,13,13,67,24,30,27,43,35,4150,3399,18,16
1,50.4,1,16,7,27,23,29,27,37,35,4067,3338,18,17
