Best Cost, Avg Cost
931769.6213566491,9525984.420667063
931769.6213566491,9525597.155163666
931769.6213566491,9524683.424853122
931769.6213566491,9524074.985489916
931769.6213566491,9524572.64112115
931769.6213566491,9520261.558981031
931769.6213566491,9513507.571159957
931769.6213566491,9510476.807677759
931769.6213566491,9505963.22630858
931769.6213566491,9503006.262776254
931769.6213566491,9502640.1611725
931769.6213566491,9491951.30006149
931769.6213566491,9491981.617208742
931769.6213566491,9491496.149695953
931769.6213566491,9489182.083750486
931769.6213566491,9484624.1818786
931769.6213566491,9482359.0659579
931769.6213566491,9482450.289974006
931769.6213566491,9480915.599104406
931769.6213566491,9480551.616048295
931769.6213566491,9475723.148402868
931769.6213566491,9473177.925215494
931769.6213566491,9470754.534155767
931769.6213566491,9468389.818667965
931769.6213566491,9466777.957111752
931769.6213566491,9463117.181676276
931769.6213566491,9463062.730637452
931769.6213566491,9462952.147293145
931769.6213566491,9461818.049747346
931769.6213566491,9461547.207743233
931769.6213566491,9461376.53737014
931769.6213566491,9461340.600907346
931769.6213566491,9461269.75548314
931769.6213566491,9460399.183194613
931769.6213566491,9460367.595936105
931769.6213566491,9459571.101986788
931769.6213566491,9459315.026151188
931769.6213566491,9457772.817021687
931769.6213566491,9453773.451485423
931769.6213566491,9452470.343150161
931769.6213566491,9452316.606998311
931769.6213566491,9448904.710867552
931769.6213566491,9448853.226327775
931769.6213566491,9446481.897781275
931769.6213566491,9446296.78282281
931769.6213566491,9446281.950475907
931769.6213566491,9445909.187043063
931769.6213566491,9448373.576170374
931769.6213566491,9445187.448302725
931769.6213566491,9444964.589591108
931769.6213566491,9442222.664034596
931769.6213566491,9440185.303427298
931769.6213566491,9438048.844021743
931769.6213566491,9436419.730593244
931769.6213566491,9436586.816489542
931769.6213566491,9434156.104111422
931769.6213566491,9434030.147389678
931769.6213566491,9433999.275422432
931769.6213566491,9433995.26348589
931769.6213566491,9430914.843109325
931769.6213566491,9431532.123410841
931769.6213566491,9431682.088574523
931769.6213566491,9430171.74518258
931769.6213566491,9430063.789854087
931769.6213566491,9430091.287505506
931769.6213566491,9427678.271577943
931769.6213566491,9431020.883699859
931769.6213566491,9431538.001759008
931769.6213566491,9424479.644357832
931769.6213566491,9424595.750083633
931769.6213566491,9424807.629991388
931769.6213566491,9421726.840410389
931769.6213566491,9419818.35486686
931769.6213566491,9419537.34955622
931769.6213566491,9419606.144073246
931769.6213566491,9419462.555533564
931769.6213566491,9419484.67505688
931769.6213566491,9419522.62507248
931769.6213566491,9417435.84762743
931769.6213566491,9415226.106144337
931769.6213566491,9415234.034132369
931769.6213566491,9412283.49536293
931769.6213566491,9411965.173781393
931769.6213566491,9411744.302752223
931769.6213566491,9407248.93956758
931769.6213566491,9405944.396840027
931769.6213566491,9405937.378122231
931769.6213566491,9406050.599796316
931769.6213566491,9402779.094433745
931769.6213566491,9402649.79374177
931769.6213566491,9402610.787885811
931769.6213566491,9399397.270878265
931769.6213566491,9398965.111690463
931769.6213566491,9398337.26487943
931769.6213566491,9398337.26487943
931769.6213566491,9398337.26487943
931769.6213566491,9398199.402315086
931769.6213566491,9398232.961571733
931769.6213566491,9401476.402267875
931769.6213566491,9395942.564826082
931769.6213566491,9393832.071623305
931769.6213566491,9390418.97028091
931769.6213566491,9386357.612813462
931769.6213566491,9386181.010881912
931769.6213566491,9385743.013783915
931769.6213566491,9385907.848946495
931769.6213566491,9385941.422164233
931769.6213566491,9385500.96595231
931769.6213566491,9382884.961196773
931769.6213566491,9382823.110909333
931769.6213566491,9380227.505287359
931769.6213566491,9380168.78023912
931769.6213566491,9380226.548448592
931769.6213566491,9380165.536039127
931769.6213566491,9377550.762992963
931769.6213566491,9375601.373545788
931769.6213566491,9375620.843546318
931769.6213566491,9375277.181236798
931769.6213566491,9373558.136331283
931769.6213566491,9372342.992531247
931769.6213566491,9372406.972220205
931769.6213566491,9372406.972220205
931769.6213566491,9372406.972220205
931769.6213566491,9372406.972220205
931769.6213566491,9372314.771531207
931769.6213566491,9371449.429203508
931769.6213566491,9371681.125344792
931769.6213566491,9371508.94763223
931769.6213566491,9371508.94763223
931769.6213566491,9371481.41878456
931769.6213566491,9371453.889936889
931769.6213566491,9371481.636664933
931769.6213566491,9371450.764697688
931769.6213566491,9371423.846374221
931769.6213566491,9371423.846374221
931769.6213566491,9371334.46723911
931769.6213566491,9369391.751239054
931769.6213566491,9369388.625999853
931769.6213566491,9369325.889015071
931769.6213566491,9369226.96534953
931769.6213566491,9369236.624672491
931769.6213566491,9369230.66767113
