Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Normal: 42 clusters,84 clusters,126 clusters,168 clusters,210 clusters,Ursem,Wineberg and Oppacher,Zhu et al.,Shi,Wang et al.,Li et al.,Cheng,Tilahun,Salleh et al.,Zhao et al.,Osuna Enciso et al.
18,907.2,18,0.00845521435097658,0.0035529594692895513,0.0021564754276567244,0.0014277198198052168,0.001045194527757277,16.07520827225249,467530.84,408687.5,0.8369011966387332,0.840909201575367,16.07520827225249,0.8948954119915045,16.075208272252496,0.8823255064380571,72535283.34,0.2733162784822732
17,856.8,17,0.008466059609649692,0.0036238637046995576,0.002138430291956185,0.0014535660017838362,0.0010970456323127007,16.073866861689844,467517.48,408624.12,0.8367843294282461,0.8408703186537771,16.073866861689844,0.8979020218983628,16.073866861689847,0.8863343713131567,72499830.1,0.2733162784822732
16,806.4,16,0.007891541458472331,0.0033689603183643508,0.0020529756757411764,0.001386880682729632,0.0010568887553310492,16.07363973742233,467543.34,408443.74,0.8371059172455246,0.8408953455066236,16.07363973742233,0.8987480111866932,16.07363973742233,0.8833532566671891,72962640.34,0.2733162784822732
15,756,15,0.007799191644939945,0.003330603165578306,0.001957037040275127,0.0013552188183043106,0.0010004046359957915,16.07097875367436,467539.46,408365.82,0.8370795558136082,0.8408736842105264,16.07097875367436,0.8950947284050812,16.07097875367436,0.8799145148497679,73463732.2,0.2733162784822732
14,705.6,14,0.007596430731570795,0.0031751419502271333,0.0019072184625471844,0.0013349771240419447,0.0009905482082921337,16.06711135159322,467181.82,408011.22,0.8365773624160654,0.8402105263157896,16.06711135159322,0.8915465736182666,16.06711135159322,0.8776498624028658,73724164.3,0.2733162784822732
13,655.2,13,0.00746024115658554,0.003181718354154079,0.0019318497912825478,0.0013367896343791782,0.001012038985011245,16.061691437610662,467223.6,407859.42,0.8368784078033396,0.840280558539205,16.061691437610662,0.8859800759674485,16.061691437610673,0.8754923512606045,74244948.1,0.2733162784822732
12,604.8,12,0.006907409919827639,0.0030205408949237943,0.0018150946452654274,0.0012563329744084315,0.0009249047405888245,16.053948676207185,466912.64,407691.52,0.8362787528900566,0.8397180093089868,16.053948676207185,0.8700031437184909,16.053948676207185,0.8614493985786282,74593440.44,0.2733162784822732
11,554.4,11,0.006396058347846269,0.0028765566679416423,0.00174658389865328,0.0012346402768516661,0.000939413308984518,16.046613710957665,466686.48,407310.6,0.8361026401205709,0.839297744360902,16.046613710957665,0.8507685224831945,16.046613710957665,0.8494041348722654,75294598.4,0.2733162784822732
10,504,10,0.007011793632134762,0.003022528096680044,0.001853417856438588,0.001259463623976391,0.0009137261696589755,16.033177396304627,466467.04,406903.42,0.8351943345198413,0.8388822055137848,16.033177396304627,0.8212489265835694,16.033177396304627,0.8269829324629332,75698451.24,0.2733162784822732
9,453.6,9,0.007988366356919338,0.003321052399555409,0.0019527456762935774,0.0013123891846775072,0.0009890708957802528,16.01910220488873,465989.44,406712.56,0.8337795592317917,0.838007232366631,16.01910220488873,0.7999409096595123,16.019102204888735,0.803758882833103,75924831.7,0.2733162784822732
8,403.2,8,0.007677318133629349,0.0032602172961198055,0.001963835528858639,0.0012996795707575436,0.0009610264331509327,16.013114093022185,465473.48,406110.6,0.8337782871709085,0.8370332259219478,16.013114093022185,0.7863475124977681,16.01311409302219,0.7811690709645185,76373030.5,0.2733162784822732
7,352.8,7,0.007171748417534561,0.002985415308398277,0.0017854406333179529,0.0012221242754988403,0.0008866046529809563,15.996243342333598,464435.78,405307.72,0.8328989141889864,0.835127962764053,15.996243342333598,0.7808132793669627,15.996243342333598,0.7757908643084387,76951701.9,0.2733162784822732
6,302.4,6,0.006330215432860617,0.002696648035960395,0.0016374281710640267,0.0011337851195144689,0.0008110535979827391,15.995147414257765,463072.42,404831.14,0.8328470032789087,0.8326191550304333,15.995147414257765,0.7698540763170196,15.995147414257767,0.7600639350122254,77268123.24,0.2733162784822732
5,252,5,0.005403372757004914,0.0023437331642653576,0.0014058127451962797,0.0009793919787770761,0.0007354359505959348,15.99825398792113,460977.36,401605.5,0.8330391927327466,0.8287209094163981,15.99825398792113,0.7655834517468968,15.998253987921132,0.7497654232503761,77929354.78,0.2733162784822732
4,201.6,4,0.00468127160112452,0.001939395523385018,0.0011615703258003028,0.0008193893941884029,0.0006193718571036516,15.997173085958645,460125.8,399872.28,0.8333916347927193,0.8270980307912639,15.997173085958645,0.7802664883290952,15.997173085958645,0.7593694072220006,78345328.9,0.2733162784822732
3,151.2,3,0.0040293204554528676,0.0016382211056547539,0.0009697881794462342,0.0006863430803853376,0.0005161921064342664,15.98909488103112,459807.56,398723.02,0.833706212742579,0.826488005728607,15.98909488103112,0.8011652855733683,15.98909488103112,0.7772243316063249,78851916.48,0.2733162784822732
2,100.8,2,0.0029388398602684324,0.0011606881385677627,0.0007023558303727883,0.00048166472102933934,0.0003703951835426318,15.974066613541154,458706.38,394311.72,0.8341623683622066,0.8244010741138562,15.974066613541154,0.8395226795531027,15.974066613541154,0.8061178937149667,79303921.56,0.2733162784822732
1,50.4,1,0.0029408530979959545,0.0008556630699974667,0.00043807362783533573,0.0002808435023333718,0.00021905777205296256,15.702262089649137,452443.08,386492.82,0.8171199462144517,0.8129273899033299,15.702262089649137,0.8468432350110356,15.702262089649146,0.8450756994821007,79770051.08,0.2733162784822732
