Optimas, 506(0 5 2 1 4 3 6), 3025(4 1 2 0 3 6 5), 1680(2 3 0 1 4 5 6), 2147(2 6 5 1 4 3 0)
H-Axis, Max distance, Ratio,Ours+D,Ours-D,Li et al.+D,Li et al.-D,Cheng+D,Cheng-D,Salleh et al.+D,Salleh et al.-D,Zhao et al.+D,Zhao et al.-D,Osuna Enciso et al.+D,Osuna Enciso et al.-D
68,3427.2,68,0.0116321412824389,0.009039576421701686,15.02662938888244,3.6093471523774414,0.8912128566035731,0.8823572528036359,0.9046953046953053,0.8603174603174603,79680891,4177482,0.29730177875068026,0.27331627848227336
67,3376.8,67,0.01492774143150083,0.008192397329302093,15.034923063732963,3.5487138614325815,0.9159054334559142,0.8360220759923579,0.9299075025693737,0.8762968874700715,80993629,4657786,0.29730177875068026,0.27331627848227336
66,3326.4,66,0.01282381639524497,0.00790816326530612,15.047710884437379,3.555937203488535,0.9152225949136635,0.8834154351395729,0.9150905432595567,0.8620129870129871,78302716,4326269,0.2860624212274257,0.27331627848227336
65,3276,65,0.013338732318324156,0.010774410774410775,15.050385232323915,3.5844485219147892,0.9215177051469963,0.8717948717948714,0.9260941370767963,0.8768472906403944,78186596,4231640,0.2860624212274257,0.27331627848227336
64,3225.6,64,0.014319386902630727,0.006563366087175611,15.053742612272528,3.594086797774644,0.9103044677330417,0.8885339795131617,0.9044334975369457,0.8603351955307265,80177978,4668017,0.2860624212274257,0.27331627848227336
63,3175.2,63,0.01331082938225795,0.010620121064298733,15.059307044497748,3.5581498866517274,0.871167004093457,0.8825297851018813,0.8874223602484471,0.8881632653061226,78742598,4446536,0.2860624212274257,0.27331627848227336
62,3124.8,62,0.012523191094619664,0.00902727162293489,15.004413862372298,3.576701645671662,0.9218945774454465,0.8874930516953871,0.9253669629935909,0.899159663865546,75492325,4148159,0.2860624212274257,0.27331627848227336
61,3074.4,61,0.009728296080336896,0.006344671201814059,15.03410930085263,3.5481061496629764,0.9070406642210618,0.8889057146642948,0.9214489214489213,0.9072681704260648,74004035,3977324,0.2860624212274257,0.27331627848227336
60,3024,60,0.011144584818054203,0.010008689794889988,15.012766846412077,3.5045286047850843,0.9135110238011958,0.8332101858025915,0.868556210766597,0.8635996771589987,74467533,3924814,0.2860624212274257,0.27331627848227336
59,2973.6,59,0.010949141561386457,0.007941546989166035,15.054715572431709,3.5855469123569206,0.9009581496117044,0.8624711981566826,0.9206798866855531,0.8571428571428574,70591313,3882637,0.2860624212274257,0.27331627848227336
58,2923.2,58,0.010353799639513923,0.008927434001958192,15.039076571932924,3.529776621521385,0.9055447658886389,0.8929569432563441,0.9076337407333198,0.9136013686911888,71353498,3825231,0.2860624212274257,0.27331627848227336
57,2872.8,57,0.01204326427540713,0.00826424319727891,15.029632377167971,3.5266722727116653,0.9181225380010236,0.845778402132411,0.9268192125334983,0.8602999210734023,70289959,3706320,0.2860624212274257,0.27331627848227336
56,2822.4,56,0.009403952057013283,0.00819838805087252,15.01939075802205,3.5142190834959792,0.929827331654287,0.8791494739972491,0.9026973026973021,0.876847290640394,70723016,3793433,0.2860624212274257,0.27331627848227336
55,2772,55,0.010294139952525047,0.007926666036785086,15.005579784792294,3.544566452634649,0.8892727651773231,0.8064367580843227,0.8575217885562701,0.800595238095238,71841586,3877394,0.2860624212274257,0.27331627848227336
54,2721.6,54,0.010231143211742857,0.007609902671631066,15.020186825972827,3.5021592182524928,0.9066328570110748,0.7905157083580315,0.8936922774611904,0.804232804232804,70555493,3817053,0.2860624212274257,0.27331627848227336
53,2671.2,53,0.009082319796605513,0.008161045542715078,15.006824966174866,3.5158383739498587,0.8981204325138588,0.8284047796333727,0.8873211836174794,0.8105590062111798,67366418,3606032,0.2860624212274257,0.27331627848227336
52,2620.8,52,0.0092792355037253,0.007854155175583747,14.989104602468293,3.4986938148013214,0.9020726727884517,0.8663147648996704,0.8927072927072924,0.863787375415282,66947497,3539307,0.2860624212274257,0.2584865769785853
